ts,fr_close,api_version,interval,symbol,endpoint,path,fetched_at
2025-10-25 00:00:00+00:00,-0.013336,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-22T21:19:59.693118+00:00
2025-10-25 04:00:00+00:00,-0.009142,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-23T00:24:12.988733+00:00
2025-10-25 08:00:00+00:00,-0.010964,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-23T00:24:12.988733+00:00
2025-10-25 12:00:00+00:00,-0.002425,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-23T00:24:12.988733+00:00
2025-10-25 16:00:00+00:00,-0.000756,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-23T00:24:12.988733+00:00
2025-10-25 20:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-23T00:24:12.988733+00:00
2025-10-26 00:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-23T00:24:12.988733+00:00
2025-10-26 04:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-26 08:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-26 12:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-26 16:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-26 20:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-27 00:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-27 04:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-27 08:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-27 12:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-27 16:00:00+00:00,-0.010025,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-27 20:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T03:52:08.877774+00:00
2025-10-28 00:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-25T23:54:00.234170+00:00
2025-10-28 04:00:00+00:00,-0.011334,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:12:58.648975+00:00
2025-10-28 08:00:00+00:00,-0.018858,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:12:58.648975+00:00
2025-10-28 12:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:12:58.648975+00:00
2025-10-28 16:00:00+00:00,0.0,v3,4h,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:12:58.648975+00:00
