ts,oi_open,oi_high,oi_low,oi_close,api_version,interval,symbol,endpoint,path,fetched_at
2025-10-25 04:00:00+00:00,684915415.0,690629992.0,682924473.0,683966538.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:24:59.575050+00:00
2025-10-25 08:00:00+00:00,683966538.0,689558791.0,681356216.0,689118376.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:24:59.575050+00:00
2025-10-25 12:00:00+00:00,689118376.0,698568511.0,688666749.0,694341096.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:24:59.575050+00:00
2025-10-25 16:00:00+00:00,694341096.0,697581590.0,691685271.0,695052390.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:24:59.575050+00:00
2025-10-25 20:00:00+00:00,695052390.0,700426596.0,693235327.0,697623407.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:24:59.575050+00:00
2025-10-26 00:00:00+00:00,697623407.0,701368870.0,686226577.0,687561794.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:24:59.575050+00:00
2025-10-26 04:00:00+00:00,687561794.0,694803469.0,687423111.0,690788763.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-26 08:00:00+00:00,690788763.0,716162112.0,690509116.0,716162112.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-26 12:00:00+00:00,716162112.0,732281469.0,716162112.0,731728670.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-26 16:00:00+00:00,731728670.0,731830386.0,723168890.0,725014853.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-26 20:00:00+00:00,725014853.0,742275622.0,716049885.0,738231292.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-27 00:00:00+00:00,738231292.0,746579567.0,730420295.0,731306932.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-27 04:00:00+00:00,731306932.0,739206599.0,719389477.0,723905528.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-27 08:00:00+00:00,723905528.0,727770261.0,711451918.0,714248118.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-27 12:00:00+00:00,714248118.0,717003826.0,704847551.0,714529669.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-27 16:00:00+00:00,714529669.0,725227619.0,712391945.0,712599018.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-27 20:00:00+00:00,712599018.0,716083959.0,703316527.0,710301065.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:52:54.380318+00:00
2025-10-28 00:00:00+00:00,710301065.0,717826380.0,704474841.0,707373424.0,v3,4h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-25T23:54:38.861848+00:00
