ts,top_pos_ls_ratio,top_pos_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2025-10-25 04:00:00+00:00,1.57,61.12,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:26:24.477424+00:00
2025-10-25 08:00:00+00:00,1.57,61.08,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:26:24.477424+00:00
2025-10-25 12:00:00+00:00,1.56,60.88,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:26:24.477424+00:00
2025-10-25 16:00:00+00:00,1.56,60.99,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:26:24.477424+00:00
2025-10-25 20:00:00+00:00,1.58,61.2,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:26:24.477424+00:00
2025-10-26 00:00:00+00:00,1.63,62.02,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:26:24.477424+00:00
2025-10-26 04:00:00+00:00,1.67,62.6,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:54:12.484084+00:00
2025-10-26 08:00:00+00:00,1.68,62.71,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:54:12.484084+00:00
2025-10-26 12:00:00+00:00,1.63,61.97,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:54:12.484084+00:00
2025-10-26 16:00:00+00:00,1.69,62.77,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:54:12.484084+00:00
2025-10-26 20:00:00+00:00,1.69,62.82,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:54:12.484084+00:00
2025-10-27 00:00:00+00:00,1.67,62.58,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:54:12.484084+00:00
2025-10-27 04:00:00+00:00,1.74,63.47,v3,4h,AVAX,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:54:12.484084+00:00
