ts,long_liq,short_liq,net_liq,total_liq,api_version,interval,symbol,endpoint,path,fetched_at
2025-10-25 00:00:00+00:00,838207.219558,325555.475,512651.744558,1163762.694558,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-22T21:19:06.268126+00:00
2025-10-25 04:00:00+00:00,3350155.1737089,109607.319116,3240547.8545929,3459762.4928249,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-23T00:23:18.887998+00:00
2025-10-25 08:00:00+00:00,216290.768786,236938.88784,-20648.11905400001,453229.656626,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-23T00:23:18.887998+00:00
2025-10-25 12:00:00+00:00,403183.433106,471155.56037,-67972.12726400001,874338.993476,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-23T00:23:18.887998+00:00
2025-10-25 16:00:00+00:00,601029.291227,984980.0064,-383950.715173,1586009.297627,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-23T00:23:18.887998+00:00
2025-10-25 20:00:00+00:00,80162.003834,80375.9855,-213.9816659999924,160537.98933399998,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-23T00:23:18.887998+00:00
2025-10-26 00:00:00+00:00,1233123.660246,763631.937896,469491.72235,1996755.598142,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-23T00:23:18.887998+00:00
2025-10-26 04:00:00+00:00,253884.22975,6689.87644,247194.35331,260574.10619,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-24T03:51:15.688609+00:00
2025-10-26 08:00:00+00:00,45078132.41860105,4328472.10075,40749660.31785105,49406604.51935105,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-24T03:51:15.688609+00:00
2025-10-26 12:00:00+00:00,22869834.86686948,679273.731946,22190561.13492348,23549108.59881548,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-24T03:51:15.688609+00:00
2025-10-26 16:00:00+00:00,285259.04421,576328.71609,-291069.67188,861587.7603,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-24T03:51:15.688609+00:00
2025-10-26 20:00:00+00:00,89196125.77869153,5891914.200662,83304211.57802953,95088039.97935353,v3,4h,BTC,liq,/futures/liquidation/aggregated-history,2026-04-24T03:51:15.688609+00:00
