ts,top_pos_ls_ratio,top_pos_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2025-07-22 06:00:00+00:00,5.86,85.43,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:31:34.540220+00:00
2025-07-22 12:00:00+00:00,6.8,87.18,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:31:34.540220+00:00
2025-07-22 18:00:00+00:00,6.42,86.53,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:31:34.540220+00:00
2025-07-23 00:00:00+00:00,5.99,85.69,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:31:34.540220+00:00
2025-07-23 06:00:00+00:00,5.64,84.94,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-23 12:00:00+00:00,6.15,86.01,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-23 18:00:00+00:00,6.27,86.25,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-24 00:00:00+00:00,6.51,86.69,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-24 06:00:00+00:00,6.33,86.35,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-24 12:00:00+00:00,6.44,86.55,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-24 18:00:00+00:00,6.41,86.5,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-25 00:00:00+00:00,6.34,86.38,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-25 06:00:00+00:00,6.68,86.97,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-25 12:00:00+00:00,7.02,87.53,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-25 18:00:00+00:00,7.17,87.76,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-26 00:00:00+00:00,7.43,88.13,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-26 06:00:00+00:00,7.17,87.76,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-26 12:00:00+00:00,6.26,86.23,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-26 18:00:00+00:00,6.56,86.77,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-27 00:00:00+00:00,6.84,87.25,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-27 06:00:00+00:00,6.89,87.33,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-27 12:00:00+00:00,7.45,88.17,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-27 18:00:00+00:00,7.48,88.21,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-28 00:00:00+00:00,7.56,88.32,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-28 06:00:00+00:00,7.45,88.16,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-28 12:00:00+00:00,7.03,87.54,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-28 18:00:00+00:00,6.35,86.39,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-29 00:00:00+00:00,6.17,86.05,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-29 06:00:00+00:00,5.79,85.28,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-29 12:00:00+00:00,5.31,84.15,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
2025-07-29 18:00:00+00:00,5.36,84.28,v3,6h,LTC,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T03:59:58.395687+00:00
