ts,top_acct_ls_ratio,top_acct_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2025-07-22 00:00:00+00:00,1.69,62.86,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-22T21:20:50.054863+00:00
2025-07-22 06:00:00+00:00,1.79,64.11,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-23T00:28:03.687479+00:00
2025-07-22 12:00:00+00:00,1.97,66.37,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-23T00:28:03.687479+00:00
2025-07-22 18:00:00+00:00,1.88,65.33,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-23T00:28:03.687479+00:00
2025-07-23 00:00:00+00:00,1.92,65.72,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-23T00:28:03.687479+00:00
2025-07-23 06:00:00+00:00,1.98,66.44,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-24T03:55:54.297703+00:00
2025-07-23 12:00:00+00:00,2.04,67.08,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-24T03:55:54.297703+00:00
2025-07-23 18:00:00+00:00,2.16,68.3,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-24T03:55:54.297703+00:00
2025-07-24 00:00:00+00:00,2.22,68.9,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-24T03:55:54.297703+00:00
2025-07-24 06:00:00+00:00,2.0,66.71,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-24T03:55:54.297703+00:00
2025-07-24 12:00:00+00:00,1.8,64.33,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-24T03:55:54.297703+00:00
2025-07-24 18:00:00+00:00,1.71,63.15,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-24T03:55:54.297703+00:00
2025-07-25 00:00:00+00:00,1.67,62.49,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-24T03:55:54.297703+00:00
2025-07-25 06:00:00+00:00,1.87,65.15,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-25 12:00:00+00:00,1.62,61.83,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-25 18:00:00+00:00,2.01,66.82,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-26 00:00:00+00:00,1.7,62.95,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-26 06:00:00+00:00,1.58,61.28,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-26 12:00:00+00:00,1.55,60.85,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-26 18:00:00+00:00,1.66,62.34,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-27 00:00:00+00:00,1.61,61.73,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-27 06:00:00+00:00,1.5,59.97,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-27 12:00:00+00:00,1.36,57.58,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-27 18:00:00+00:00,1.41,58.5,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-28 00:00:00+00:00,1.33,57.14,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-28 06:00:00+00:00,1.47,59.43,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-28 12:00:00+00:00,1.59,61.35,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-28 18:00:00+00:00,1.81,64.46,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-29 00:00:00+00:00,1.79,64.09,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-29 06:00:00+00:00,1.68,62.7,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-29 12:00:00+00:00,1.43,58.8,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-29 18:00:00+00:00,1.73,63.33,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-30 00:00:00+00:00,1.68,62.71,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-30 06:00:00+00:00,1.51,60.21,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-30 12:00:00+00:00,1.61,61.7,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
2025-07-30 18:00:00+00:00,1.52,60.37,v3,6h,ETH,top_acct,/futures/topLongShortAccountRatio/history,2026-04-26T00:16:06.893949+00:00
