ts,global_ls_ratio,global_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2025-07-22 06:00:00+00:00,1.59,61.41,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:31:03.040070+00:00
2025-07-22 12:00:00+00:00,1.63,61.94,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:31:03.040070+00:00
2025-07-22 18:00:00+00:00,1.59,61.34,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:31:03.040070+00:00
2025-07-23 00:00:00+00:00,1.85,64.9,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:31:03.040070+00:00
2025-07-23 06:00:00+00:00,2.0,66.69,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-23 12:00:00+00:00,1.97,66.33,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-23 18:00:00+00:00,1.8,64.25,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-24 00:00:00+00:00,1.73,63.32,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-24 06:00:00+00:00,1.65,62.21,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-24 12:00:00+00:00,1.7,63.01,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-24 18:00:00+00:00,1.76,63.73,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-25 00:00:00+00:00,1.71,63.13,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-25 06:00:00+00:00,1.72,63.25,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-25 12:00:00+00:00,1.83,64.64,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-25 18:00:00+00:00,1.87,65.1,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-26 00:00:00+00:00,1.91,65.61,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-26 06:00:00+00:00,1.87,65.2,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-26 12:00:00+00:00,1.84,64.73,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-26 18:00:00+00:00,1.85,64.88,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-27 00:00:00+00:00,1.87,65.14,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-27 06:00:00+00:00,1.88,65.32,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
2025-07-27 12:00:00+00:00,1.89,65.34,v3,6h,TRX,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:59:24.798674+00:00
