ts,oi_open,oi_high,oi_low,oi_close,api_version,interval,symbol,endpoint,path,fetched_at
2025-07-22 06:00:00+00:00,1711514874.0,1744320975.0,1667471342.0,1712522193.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:29:17.745746+00:00
2025-07-22 12:00:00+00:00,1712522193.0,1726912397.0,1675422102.0,1679797300.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:29:17.745746+00:00
2025-07-22 18:00:00+00:00,1679797300.0,1727124571.0,1676800225.0,1727124571.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:29:17.745746+00:00
2025-07-23 00:00:00+00:00,1727124571.0,1727124571.0,1692580737.0,1711947136.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:29:17.745746+00:00
2025-07-23 06:00:00+00:00,1711947136.0,1712079071.0,1648441576.0,1673315817.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:57:29.634038+00:00
2025-07-23 12:00:00+00:00,1673315817.0,1674108565.0,1497536066.0,1517627584.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:57:29.634038+00:00
2025-07-23 18:00:00+00:00,1517627584.0,1536428946.0,1466018991.0,1510897344.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:57:29.634038+00:00
2025-07-24 00:00:00+00:00,1510897344.0,1532668403.0,1442750702.0,1442750702.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:57:29.634038+00:00
2025-07-24 06:00:00+00:00,1442750702.0,1511187304.0,1412556951.0,1511187304.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:57:29.634038+00:00
2025-07-24 12:00:00+00:00,1511187304.0,1537614302.0,1458783106.0,1496862791.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:57:29.634038+00:00
2025-07-24 18:00:00+00:00,1496862791.0,1496862791.0,1426809938.0,1434255257.0,v3,6h,ADA,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T03:57:29.634038+00:00
