ts,oi_open,oi_high,oi_low,oi_close,api_version,interval,symbol,endpoint,path,fetched_at
2023-07-28 00:00:00+00:00,6108002402.0,6159935905.0,5938761249.0,6142522918.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-22T21:23:28.724739+00:00
2023-07-29 00:00:00+00:00,6142522918.0,6189321103.0,6043702177.0,6170753588.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:36:41.794587+00:00
2023-07-30 00:00:00+00:00,6170753588.0,6177217526.0,5895893140.0,6025855613.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-07-31 00:00:00+00:00,6025855613.0,6246869411.0,5907758650.0,6246603476.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-01 00:00:00+00:00,6246603476.0,6336462173.0,5863085146.0,5870238401.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-02 00:00:00+00:00,5870238401.0,6062654388.0,5695727668.0,5987316085.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-03 00:00:00+00:00,5987316085.0,6085742810.0,5864276752.0,5905344482.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-04 00:00:00+00:00,5905344482.0,6094144276.0,5876296757.0,6073570688.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-05 00:00:00+00:00,6073570688.0,6132107840.0,5986498325.0,6037037728.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-06 00:00:00+00:00,6037037728.0,6117932437.0,5984422679.0,6070837576.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-07 00:00:00+00:00,6070837576.0,6393451863.0,5983413946.0,6263065328.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-08 00:00:00+00:00,6263065328.0,6272346203.0,6038006262.0,6183709147.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-09 00:00:00+00:00,6183709147.0,6299948662.0,5994447066.0,6047903063.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
2023-08-10 00:00:00+00:00,6047903063.0,6146718103.0,5959347656.0,6070545430.0,v3,1d,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:06:05.503956+00:00
