ts,fr_close,api_version,interval,symbol,endpoint,path,fetched_at
2023-07-28 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-22T21:23:25.399233+00:00
2023-07-29 00:00:00+00:00,0.008175,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-23T00:36:37.942896+00:00
2023-07-30 00:00:00+00:00,0.002369,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:01.825502+00:00
2023-07-31 00:00:00+00:00,0.006286,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:01.825502+00:00
2023-08-01 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-02 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-03 00:00:00+00:00,0.008118,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-04 00:00:00+00:00,0.004181,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-05 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-06 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-07 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-08 00:00:00+00:00,0.008084,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-09 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-10 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-11 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-12 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-13 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-14 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-15 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-16 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-17 00:00:00+00:00,0.01,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-18 00:00:00+00:00,-0.000274,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-19 00:00:00+00:00,-0.003134,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-20 00:00:00+00:00,-0.002797,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-21 00:00:00+00:00,-0.000308,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-22 00:00:00+00:00,0.000772,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-23 00:00:00+00:00,-0.002896,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-24 00:00:00+00:00,-0.000647,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-25 00:00:00+00:00,0.003794,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-26 00:00:00+00:00,0.00015,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-27 00:00:00+00:00,-0.000371,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-28 00:00:00+00:00,0.0008,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-29 00:00:00+00:00,0.004894,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-30 00:00:00+00:00,0.002946,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-08-31 00:00:00+00:00,0.002561,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-01 00:00:00+00:00,0.004983,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-02 00:00:00+00:00,0.004831,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-03 00:00:00+00:00,0.002639,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-04 00:00:00+00:00,5.3e-05,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-05 00:00:00+00:00,0.001756,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-06 00:00:00+00:00,0.00383,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-07 00:00:00+00:00,-0.001444,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-08 00:00:00+00:00,-0.005121,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-09 00:00:00+00:00,-7.3e-05,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-10 00:00:00+00:00,-0.0003,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-11 00:00:00+00:00,0.00273,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-12 00:00:00+00:00,0.00236,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-13 00:00:00+00:00,0.00043,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-14 00:00:00+00:00,-0.002594,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-15 00:00:00+00:00,-0.001439,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-16 00:00:00+00:00,0.000952,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-17 00:00:00+00:00,-0.000554,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-18 00:00:00+00:00,0.002429,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-19 00:00:00+00:00,-0.002614,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-20 00:00:00+00:00,-1.9e-05,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-21 00:00:00+00:00,-6.3e-05,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-22 00:00:00+00:00,0.006668,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-23 00:00:00+00:00,-0.001408,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-24 00:00:00+00:00,-0.001221,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-25 00:00:00+00:00,-0.003933,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
2023-09-26 00:00:00+00:00,0.009966,v3,1d,BTC,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:11.531440+00:00
