ts,oi_open,oi_high,oi_low,oi_close,api_version,interval,symbol,endpoint,path,fetched_at
2023-07-29 00:00:00+00:00,71672681.0,71795300.0,67863036.0,68493796.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:39:26.710651+00:00
2023-07-30 00:00:00+00:00,68493796.0,70129128.0,65657248.0,68046635.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-07-31 00:00:00+00:00,68046635.0,69104394.0,66107099.0,66188186.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-01 00:00:00+00:00,66188186.0,66802354.0,61869632.0,62563485.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-02 00:00:00+00:00,62563485.0,62581403.0,57193851.0,57945360.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-03 00:00:00+00:00,57945360.0,59283460.0,57357442.0,58248298.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-04 00:00:00+00:00,58248298.0,58934945.0,55378300.0,55612685.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-05 00:00:00+00:00,55612685.0,56463855.0,54476445.0,56463855.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-06 00:00:00+00:00,56463855.0,59038880.0,55055202.0,57797569.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-07 00:00:00+00:00,57797569.0,60601179.0,57350206.0,58301102.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-08 00:00:00+00:00,58301102.0,60910760.0,58032088.0,60025312.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-09 00:00:00+00:00,60025312.0,60691904.0,59434551.0,59692979.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-10 00:00:00+00:00,59692979.0,59762834.0,57526865.0,57670556.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-11 00:00:00+00:00,57670556.0,58299253.0,57120033.0,57597282.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-12 00:00:00+00:00,57597282.0,58244685.0,57222113.0,57395561.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-13 00:00:00+00:00,57395561.0,57939949.0,56598510.0,56885326.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-14 00:00:00+00:00,56885326.0,58940967.0,56517634.0,56984023.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-15 00:00:00+00:00,56984023.0,62154490.0,55596880.0,55847791.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-16 00:00:00+00:00,55847791.0,57088173.0,55043406.0,55343123.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-17 00:00:00+00:00,55343123.0,55343123.0,49214009.0,50070513.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-18 00:00:00+00:00,50070513.0,50132918.0,48645216.0,49950008.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-19 00:00:00+00:00,49950008.0,51621265.0,49683855.0,51217123.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-20 00:00:00+00:00,51217123.0,55379082.0,49525976.0,53031566.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-21 00:00:00+00:00,53031566.0,54083684.0,50649645.0,51423084.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-22 00:00:00+00:00,51423084.0,58597172.0,51176475.0,56409056.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
2023-08-23 00:00:00+00:00,56409056.0,64367051.0,56409056.0,63516651.0,v3,1d,TRX,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:09:26.423844+00:00
