ts,fr_close,api_version,interval,symbol,endpoint,path,fetched_at
2023-07-28 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-22T21:24:04.170885+00:00
2023-07-29 00:00:00+00:00,0.004854,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-23T00:37:18.425332+00:00
2023-07-30 00:00:00+00:00,0.009227,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-07-31 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-01 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-02 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-03 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-04 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-05 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-06 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-07 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-08 00:00:00+00:00,0.015401,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-09 00:00:00+00:00,0.0,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-10 00:00:00+00:00,-0.01516,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-11 00:00:00+00:00,-0.022644,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-12 00:00:00+00:00,-0.029474,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-13 00:00:00+00:00,-0.003785,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-14 00:00:00+00:00,-0.009711,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
2023-08-15 00:00:00+00:00,-0.044582,v3,1d,BNB,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:44.297055+00:00
