ts,top_pos_ls_ratio,top_pos_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2023-07-29 00:00:00+00:00,1.44,58.94,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-23T00:37:56.536106+00:00
2023-07-30 00:00:00+00:00,1.45,59.14,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-07-31 00:00:00+00:00,1.45,59.23,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-01 00:00:00+00:00,1.33,57.0,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-02 00:00:00+00:00,1.32,56.87,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-03 00:00:00+00:00,1.31,56.61,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-04 00:00:00+00:00,1.34,57.29,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-05 00:00:00+00:00,1.33,57.07,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-06 00:00:00+00:00,1.34,57.18,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-07 00:00:00+00:00,1.31,56.71,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-08 00:00:00+00:00,1.31,56.63,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-09 00:00:00+00:00,1.26,55.73,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-10 00:00:00+00:00,1.23,55.09,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-11 00:00:00+00:00,1.33,57.11,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-12 00:00:00+00:00,1.29,56.4,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-13 00:00:00+00:00,1.29,56.37,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-14 00:00:00+00:00,1.28,56.11,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-15 00:00:00+00:00,1.28,56.18,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-16 00:00:00+00:00,1.25,55.61,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-17 00:00:00+00:00,1.23,55.14,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-18 00:00:00+00:00,0.86,46.24,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-19 00:00:00+00:00,1.01,50.35,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-20 00:00:00+00:00,1.05,51.19,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-21 00:00:00+00:00,1.06,51.34,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-22 00:00:00+00:00,1.06,51.52,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-23 00:00:00+00:00,1.04,50.97,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-24 00:00:00+00:00,0.98,49.59,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-25 00:00:00+00:00,1.02,50.44,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-26 00:00:00+00:00,1.02,50.41,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-27 00:00:00+00:00,1.04,50.9,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-28 00:00:00+00:00,1.04,50.94,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-29 00:00:00+00:00,1.04,50.86,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-30 00:00:00+00:00,1.08,51.96,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-08-31 00:00:00+00:00,1.08,51.96,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-09-01 00:00:00+00:00,1.06,51.55,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-09-02 00:00:00+00:00,1.05,51.19,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-09-03 00:00:00+00:00,1.03,50.63,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-09-04 00:00:00+00:00,1.03,50.62,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-09-05 00:00:00+00:00,1.04,50.85,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-09-06 00:00:00+00:00,1.08,51.99,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
2023-09-07 00:00:00+00:00,1.08,52.02,v3,1d,XRP,top_pos,/futures/topLongShortPositionRatio/history,2026-04-24T04:07:55.203725+00:00
