ts,fr_close,api_version,interval,symbol,endpoint,path,fetched_at
2023-07-28 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-22T21:23:44.166911+00:00
2023-07-29 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-23T00:36:58.589281+00:00
2023-07-30 00:00:00+00:00,4.9e-05,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:23.521380+00:00
2023-07-31 00:00:00+00:00,0.008062,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-24T04:06:23.521380+00:00
2023-08-01 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-02 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-03 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-04 00:00:00+00:00,0.006861,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-05 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-06 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-07 00:00:00+00:00,0.0067,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-08 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-09 00:00:00+00:00,0.008815,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-10 00:00:00+00:00,0.003769,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-11 00:00:00+00:00,0.006253,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-12 00:00:00+00:00,0.005641,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-13 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-14 00:00:00+00:00,0.007579,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-15 00:00:00+00:00,0.007285,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-16 00:00:00+00:00,0.01,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-17 00:00:00+00:00,-0.017748,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-18 00:00:00+00:00,-0.00458,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-19 00:00:00+00:00,-0.011486,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-20 00:00:00+00:00,-0.00401,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-21 00:00:00+00:00,0.003645,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
2023-08-22 00:00:00+00:00,-0.002123,v3,1d,ETH,fr,/futures/fundingRate/ohlc-history,2026-04-26T00:24:38.450635+00:00
