ts,global_ls_ratio,global_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2023-07-29 00:00:00+00:00,3.79,79.1,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:39:53.458508+00:00
2023-07-30 00:00:00+00:00,2.95,74.65,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-07-31 00:00:00+00:00,2.73,73.19,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-01 00:00:00+00:00,3.77,79.02,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-02 00:00:00+00:00,3.02,75.13,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-03 00:00:00+00:00,4.18,80.7,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-04 00:00:00+00:00,4.07,80.26,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-05 00:00:00+00:00,4.49,81.77,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-06 00:00:00+00:00,4.42,81.55,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-07 00:00:00+00:00,4.53,81.92,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-08 00:00:00+00:00,4.66,82.32,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-09 00:00:00+00:00,3.85,79.39,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-10 00:00:00+00:00,4.06,80.24,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-11 00:00:00+00:00,4.53,81.91,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-12 00:00:00+00:00,4.36,81.35,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-13 00:00:00+00:00,4.43,81.58,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-14 00:00:00+00:00,5.01,83.36,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-15 00:00:00+00:00,5.22,83.92,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-16 00:00:00+00:00,5.13,83.69,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-17 00:00:00+00:00,5.15,83.74,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-18 00:00:00+00:00,3.66,78.56,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-19 00:00:00+00:00,3.72,78.79,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-20 00:00:00+00:00,4.08,80.33,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-21 00:00:00+00:00,3.97,79.89,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-22 00:00:00+00:00,3.03,75.19,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-23 00:00:00+00:00,3.78,79.07,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-24 00:00:00+00:00,3.36,77.08,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-25 00:00:00+00:00,3.55,78.0,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-26 00:00:00+00:00,3.54,77.95,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-27 00:00:00+00:00,3.36,77.06,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-28 00:00:00+00:00,3.41,77.32,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-29 00:00:00+00:00,3.01,75.04,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-30 00:00:00+00:00,2.64,72.5,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-08-31 00:00:00+00:00,2.64,72.5,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-01 00:00:00+00:00,3.87,79.45,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-02 00:00:00+00:00,3.7,78.73,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-03 00:00:00+00:00,3.35,77.0,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-04 00:00:00+00:00,3.72,78.79,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-05 00:00:00+00:00,3.78,79.06,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-06 00:00:00+00:00,3.72,78.8,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-07 00:00:00+00:00,3.7,78.72,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-08 00:00:00+00:00,3.46,77.59,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-09 00:00:00+00:00,3.85,79.36,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-10 00:00:00+00:00,3.43,77.43,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-11 00:00:00+00:00,3.69,78.68,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-12 00:00:00+00:00,3.8,79.15,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-13 00:00:00+00:00,3.35,76.99,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-14 00:00:00+00:00,2.81,73.72,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-15 00:00:00+00:00,2.72,73.08,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-16 00:00:00+00:00,2.45,71.02,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-17 00:00:00+00:00,2.59,72.14,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-18 00:00:00+00:00,2.71,73.02,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-19 00:00:00+00:00,2.19,68.6,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-20 00:00:00+00:00,2.1,67.75,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-21 00:00:00+00:00,3.41,77.31,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-22 00:00:00+00:00,3.27,76.58,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-23 00:00:00+00:00,3.1,75.59,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-24 00:00:00+00:00,2.87,74.15,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-25 00:00:00+00:00,3.28,76.61,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-26 00:00:00+00:00,2.85,74.05,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-27 00:00:00+00:00,3.27,76.6,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-28 00:00:00+00:00,3.42,77.35,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-29 00:00:00+00:00,2.26,69.29,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-09-30 00:00:00+00:00,2.49,71.33,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-10-01 00:00:00+00:00,2.3,69.69,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-10-02 00:00:00+00:00,2.31,69.81,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
2023-10-03 00:00:00+00:00,3.39,77.24,v3,1d,LTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:09:53.518895+00:00
