ts,global_ls_ratio,global_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2023-07-29 00:00:00+00:00,2.47,71.18,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:40:13.532732+00:00
2023-07-30 00:00:00+00:00,2.37,70.28,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-07-31 00:00:00+00:00,2.69,72.88,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-01 00:00:00+00:00,2.3,69.7,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-02 00:00:00+00:00,2.19,68.64,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-03 00:00:00+00:00,2.63,72.46,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-04 00:00:00+00:00,3.18,76.1,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-05 00:00:00+00:00,3.04,75.23,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-06 00:00:00+00:00,2.99,74.96,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-07 00:00:00+00:00,2.76,73.37,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-08 00:00:00+00:00,2.94,74.64,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-09 00:00:00+00:00,2.38,70.41,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-10 00:00:00+00:00,2.43,70.84,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-11 00:00:00+00:00,2.22,68.9,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-12 00:00:00+00:00,2.49,71.37,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
2023-08-13 00:00:00+00:00,2.46,71.12,v3,1d,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:10:14.400535+00:00
