ts,oi_open,oi_high,oi_low,oi_close,api_version,interval,symbol,endpoint,path,fetched_at
2025-04-28 12:00:00+00:00,4145474493.0,4213230806.0,3982739748.0,4040406175.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:33:27.593963+00:00
2025-04-29 00:00:00+00:00,4040406175.0,4071402779.0,3955487420.0,4016191317.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:33:27.593963+00:00
2025-04-29 12:00:00+00:00,4016191317.0,4041551415.0,3836780134.0,3885434952.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-04-30 00:00:00+00:00,3885434952.0,4023535592.0,3863835227.0,4023535592.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-04-30 12:00:00+00:00,4023535592.0,4025289173.0,3681283861.0,3718268418.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-01 00:00:00+00:00,3718268418.0,3872083385.0,3713557471.0,3866108940.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-01 12:00:00+00:00,3866108940.0,3901403667.0,3750674948.0,3756657393.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-02 00:00:00+00:00,3756657393.0,3792466147.0,3692265011.0,3744208670.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-02 12:00:00+00:00,3744208670.0,3770339706.0,3708904146.0,3733516037.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-03 00:00:00+00:00,3733516037.0,3749869417.0,3691304180.0,3705208377.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-03 12:00:00+00:00,3705208377.0,3738210256.0,3639990263.0,3643381308.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-04 00:00:00+00:00,3643381308.0,3694232908.0,3633830633.0,3680986083.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-04 12:00:00+00:00,3680986083.0,3712595054.0,3627412390.0,3634377215.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-05 00:00:00+00:00,3634377215.0,3655643124.0,3562116120.0,3602463124.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-05 12:00:00+00:00,3602463124.0,3669879557.0,3580186474.0,3618072975.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-06 00:00:00+00:00,3618072975.0,3650256348.0,3545023932.0,3637752543.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-06 12:00:00+00:00,3637752543.0,3648254714.0,3563044817.0,3644015297.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-07 00:00:00+00:00,3644015297.0,3684016887.0,3594552347.0,3648606024.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-07 12:00:00+00:00,3648606024.0,3663707822.0,3569331820.0,3614264231.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-08 00:00:00+00:00,3614264231.0,3919321455.0,3592087210.0,3892369465.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-08 12:00:00+00:00,3892369465.0,4225932942.0,3889889689.0,4225932942.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-09 00:00:00+00:00,4225932942.0,4676459517.0,4196330223.0,4617552412.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-09 12:00:00+00:00,4617552412.0,4690726303.0,4530170713.0,4602874518.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-10 00:00:00+00:00,4602874518.0,4867027322.0,4602874518.0,4743675120.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-10 12:00:00+00:00,4743675120.0,4881670404.0,4731267686.0,4876991354.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
2025-05-11 00:00:00+00:00,4876991354.0,4905087295.0,4563026667.0,4712669588.0,v3,12h,XRP,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:02:17.860873+00:00
