ts,oi_open,oi_high,oi_low,oi_close,api_version,interval,symbol,endpoint,path,fetched_at
2025-04-28 00:00:00+00:00,20729708319.0,20892865180.0,20067518664.0,20766658773.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-22T21:22:03.813876+00:00
2025-04-28 12:00:00+00:00,20766658773.0,21197555557.0,20153805619.0,20500786775.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:32:24.016602+00:00
2025-04-29 00:00:00+00:00,20500786775.0,21756750753.0,20163544923.0,21707849967.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-23T00:32:24.016602+00:00
2025-04-29 12:00:00+00:00,21707849967.0,21794737018.0,20231598372.0,20328198721.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-04-30 00:00:00+00:00,20328198721.0,20646502899.0,20240362203.0,20294839683.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-04-30 12:00:00+00:00,20294839683.0,21553278763.0,20026136347.0,20771517955.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-01 00:00:00+00:00,20771517955.0,22277337988.0,20664796629.0,22212492413.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-01 12:00:00+00:00,22212492413.0,22494763357.0,21676895538.0,21705292828.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-02 00:00:00+00:00,21705292828.0,21894571311.0,21414954881.0,21504065732.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-02 12:00:00+00:00,21504065732.0,21658995524.0,20894321281.0,21029003389.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-03 00:00:00+00:00,21029003389.0,21250579916.0,20832755868.0,21224732632.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-03 12:00:00+00:00,21224732632.0,21278552250.0,20673231043.0,20719184476.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-04 00:00:00+00:00,20719184476.0,21372325309.0,20691125232.0,20861022400.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-04 12:00:00+00:00,20861022400.0,21064152107.0,20443915508.0,20615662376.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-05 00:00:00+00:00,20615662376.0,21314977830.0,20488509710.0,21060360267.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-05 12:00:00+00:00,21060360267.0,21305656168.0,20587545332.0,20816649130.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-06 00:00:00+00:00,20816649130.0,21867785303.0,20603187118.0,21643384162.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-06 12:00:00+00:00,21643384162.0,22235404250.0,20745257054.0,20956738172.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-07 00:00:00+00:00,20956738172.0,21558203012.0,20898855365.0,21342737322.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-07 12:00:00+00:00,21342737322.0,21518147244.0,20564274496.0,21288807624.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-08 00:00:00+00:00,21288807624.0,23634042298.0,21004575841.0,23539502770.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-08 12:00:00+00:00,23539502770.0,26055171257.0,23539502770.0,25778441840.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-09 00:00:00+00:00,25778441840.0,29951053878.0,25412452542.0,27137808763.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-09 12:00:00+00:00,27137808763.0,27858090735.0,25899001054.0,26771270899.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-10 00:00:00+00:00,26771270899.0,27985980863.0,26397558205.0,27274411055.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-10 12:00:00+00:00,27274411055.0,30561351261.0,27274411055.0,30402507820.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-11 00:00:00+00:00,30402507820.0,30565137023.0,28788384683.0,29546206432.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-11 12:00:00+00:00,29546206432.0,29611891955.0,28350026147.0,28547783481.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-12 00:00:00+00:00,28547783481.0,30424202312.0,28194604333.0,29366900452.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
2025-05-12 12:00:00+00:00,29366900452.0,29853783162.0,27925421693.0,28514448147.0,v3,12h,ETH,oi,/futures/openInterest/ohlc-aggregated-history,2026-04-24T04:00:56.524297+00:00
