ts,global_ls_ratio,global_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2025-04-28 12:00:00+00:00,1.01,50.2,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:36:06.727355+00:00
2025-04-29 00:00:00+00:00,1.41,58.44,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:36:06.727355+00:00
2025-04-29 12:00:00+00:00,1.28,56.17,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:05:30.395739+00:00
2025-04-30 00:00:00+00:00,1.2,54.63,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:05:30.395739+00:00
2025-04-30 12:00:00+00:00,1.15,53.54,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:05:30.395739+00:00
2025-05-01 00:00:00+00:00,1.2,54.58,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:05:30.395739+00:00
2025-05-01 12:00:00+00:00,1.15,53.47,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-02 00:00:00+00:00,1.29,56.36,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-02 12:00:00+00:00,1.59,61.36,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-03 00:00:00+00:00,1.48,59.6,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-03 12:00:00+00:00,1.42,58.6,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-04 00:00:00+00:00,1.6,61.54,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-04 12:00:00+00:00,1.77,63.86,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-05 00:00:00+00:00,1.62,61.87,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-05 12:00:00+00:00,1.29,56.28,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-06 00:00:00+00:00,1.24,55.25,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-06 12:00:00+00:00,1.83,64.61,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-07 00:00:00+00:00,1.44,59.07,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-07 12:00:00+00:00,1.29,56.23,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-08 00:00:00+00:00,1.29,56.23,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-08 12:00:00+00:00,1.03,50.7,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-09 00:00:00+00:00,1.02,50.58,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-09 12:00:00+00:00,1.31,56.62,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-10 00:00:00+00:00,1.46,59.37,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-10 12:00:00+00:00,1.8,64.3,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-11 00:00:00+00:00,1.61,61.69,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-11 12:00:00+00:00,1.75,63.58,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-12 00:00:00+00:00,1.5,60.03,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-12 12:00:00+00:00,1.96,66.26,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-13 00:00:00+00:00,1.63,61.93,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-13 12:00:00+00:00,1.87,65.2,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-14 00:00:00+00:00,1.71,63.15,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-14 12:00:00+00:00,2.29,69.61,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-15 00:00:00+00:00,1.77,63.84,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-15 12:00:00+00:00,2.03,66.97,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-16 00:00:00+00:00,1.88,65.3,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-16 12:00:00+00:00,1.84,64.83,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-17 00:00:00+00:00,2.05,67.24,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-17 12:00:00+00:00,1.86,64.97,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-18 00:00:00+00:00,1.93,65.83,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-18 12:00:00+00:00,2.04,67.05,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-19 00:00:00+00:00,2.03,66.94,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-19 12:00:00+00:00,2.29,69.57,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-20 00:00:00+00:00,1.71,63.1,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-20 12:00:00+00:00,1.8,64.3,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-21 00:00:00+00:00,1.87,65.2,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-21 12:00:00+00:00,1.82,64.52,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-22 00:00:00+00:00,1.82,64.54,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-22 12:00:00+00:00,2.06,67.34,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-23 00:00:00+00:00,2.2,68.76,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-23 12:00:00+00:00,2.27,69.38,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-24 00:00:00+00:00,2.4,70.59,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-24 12:00:00+00:00,2.23,69.04,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-25 00:00:00+00:00,2.2,68.77,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-25 12:00:00+00:00,2.29,69.58,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-26 00:00:00+00:00,2.2,68.77,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-26 12:00:00+00:00,2.13,68.0,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-27 00:00:00+00:00,2.11,67.89,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-27 12:00:00+00:00,2.27,69.45,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-28 00:00:00+00:00,1.9,65.52,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-28 12:00:00+00:00,1.91,65.61,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
2025-05-29 00:00:00+00:00,2.58,72.09,v3,12h,SUI,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:23:31.775293+00:00
