ts,open,high,low,close,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-04-28 00:00:00+00:00,0.003763,0.003763,-0.000705,0.001514,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-22T21:29:41.982846+00:00
2025-04-28 12:00:00+00:00,0.001514,0.002163,-0.001139,3e-05,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-23T01:04:53.754925+00:00
2025-04-29 00:00:00+00:00,3e-05,0.00219,-0.006961,-0.000872,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-23T01:04:53.754925+00:00
2025-04-29 12:00:00+00:00,-0.000872,0.005152,-0.001156,0.0004,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-04-30 00:00:00+00:00,0.0004,0.0057,-0.000475,0.003199,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-04-30 12:00:00+00:00,0.003199,0.004695,-0.002614,0.003895,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-01 00:00:00+00:00,0.003895,0.003895,-0.001395,-0.001252,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-01 12:00:00+00:00,-0.001252,-0.001252,-0.012351,-0.006298,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-02 00:00:00+00:00,-0.006298,-0.000111,-0.006298,-0.001843,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-02 12:00:00+00:00,-0.001843,-0.001843,-0.012118,-0.004283,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-03 00:00:00+00:00,-0.004283,0.00478,-0.004283,0.004755,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-03 12:00:00+00:00,0.004755,0.004908,-0.005477,0.002153,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-04 00:00:00+00:00,0.002153,0.005946,0.001741,0.00429,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-04 12:00:00+00:00,0.00429,0.005691,-0.000414,-0.000175,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-05 00:00:00+00:00,-0.000175,0.007208,-0.000458,0.003994,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-05 12:00:00+00:00,0.003994,0.005086,0.001266,0.001954,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-06 00:00:00+00:00,0.001954,0.00722,0.001837,0.005738,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
2025-05-06 12:00:00+00:00,0.005738,0.006541,-0.003306,0.001288,v4,symbol_interval,12h,BTC,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:11.399018+00:00
