ts,open,high,low,close,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-04-28 12:00:00+00:00,-0.000945,0.008899,-0.005951,0.008889,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-23T01:05:11.494249+00:00
2025-04-29 00:00:00+00:00,0.008889,0.008895,0.003768,0.008256,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-23T01:05:11.494249+00:00
2025-04-29 12:00:00+00:00,0.008256,0.00826,-0.009851,-0.007719,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
2025-04-30 00:00:00+00:00,-0.007719,0.008807,-0.007719,0.008806,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
2025-04-30 12:00:00+00:00,0.008806,0.008863,0.008371,0.008847,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
2025-05-01 00:00:00+00:00,0.008847,0.009263,0.008763,0.008826,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
2025-05-01 12:00:00+00:00,0.008826,0.009253,-0.010305,-0.009471,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
2025-05-02 00:00:00+00:00,-0.009471,-0.000155,-0.019253,-0.002264,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
2025-05-02 12:00:00+00:00,-0.002264,0.009695,-0.002264,0.009548,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
2025-05-03 00:00:00+00:00,0.009548,0.009876,0.00882,0.009331,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
2025-05-03 12:00:00+00:00,0.009331,0.009439,-0.001683,0.001614,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
2025-05-04 00:00:00+00:00,0.001614,0.009862,-0.003852,0.008594,v4,symbol_interval,12h,TRX,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:23:39.637921+00:00
