ts,open,high,low,close,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-04-28 00:00:00+00:00,132789850,134138110,131332420,133542900,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-22T21:29:37.342550+00:00
2025-04-28 12:00:00+00:00,133542900,134131900,132477180,133250570,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-23T01:04:37.137387+00:00
2025-04-29 00:00:00+00:00,133250570,133300060,130129280,130220960,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-23T01:04:37.137387+00:00
2025-04-29 12:00:00+00:00,130220960,130641460,129100910,129968220,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-04-30 00:00:00+00:00,129968220,131574730,129954900,130116230,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-04-30 12:00:00+00:00,130116230,130868430,127603620,127654840,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-01 00:00:00+00:00,127654840,128148180,127136220,127208660,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-01 12:00:00+00:00,127208660,128604340,126695250,128456020,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-02 00:00:00+00:00,128456020,129230590,128094320,128900290,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-02 12:00:00+00:00,128900290,129457170,128094730,128694220,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-03 00:00:00+00:00,128694220,129013880,128023990,128140070,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-03 12:00:00+00:00,128140070,128413740,127834810,128003060,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-04 00:00:00+00:00,128003060,129337800,127862600,129272280,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-04 12:00:00+00:00,129272280,129679780,128474670,128739210,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-05 00:00:00+00:00,128739210,130867800,127335540,128077760,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-05 12:00:00+00:00,128077760,128959300,127986680,128164480,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-06 00:00:00+00:00,128164480,131310060,127534650,131212110,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-06 12:00:00+00:00,131212110,131791470,128103060,128424460,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-07 00:00:00+00:00,128424460,129690250,127918930,128056220,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-07 12:00:00+00:00,128056220,128654770,127833620,128294740,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-08 00:00:00+00:00,128294740,131949480,128134120,131257560,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-08 12:00:00+00:00,131257560,132982460,127491430,129046290,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-09 00:00:00+00:00,129046290,134911770,128458120,129929840,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-09 12:00:00+00:00,129929840,130846110,126737320,127931290,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-10 00:00:00+00:00,127931290,131276220,127690160,129527550,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-10 12:00:00+00:00,129527550,130007420,128397470,128717920,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-11 00:00:00+00:00,128717920,129864600,127599620,129625290,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-11 12:00:00+00:00,129625290,130826370,128972960,130126060,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-12 00:00:00+00:00,130126060,130348610,128114760,129285870,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-12 12:00:00+00:00,129285870,131885470,128279560,130690870,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-13 00:00:00+00:00,130690870,130715700,127041900,128054940,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-13 12:00:00+00:00,128054940,137601250,127837320,137090010,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-14 00:00:00+00:00,137090010,137216050,128641510,130612320,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-14 12:00:00+00:00,130612320,132059870,128781210,128952150,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-15 00:00:00+00:00,128952150,129692710,127262320,129047710,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-15 12:00:00+00:00,129047710,132923710,128972180,132703320,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-16 00:00:00+00:00,132703320,133357880,131086860,132986760,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-16 12:00:00+00:00,132986760,135986050,132939770,135831960,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-17 00:00:00+00:00,135831960,136369040,134686520,135121270,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-17 12:00:00+00:00,135121270,136435850,134861140,135228810,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-18 00:00:00+00:00,135228810,135527720,133989330,134091840,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-18 12:00:00+00:00,134091840,135221970,132266580,134067960,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-19 00:00:00+00:00,134067960,136715730,132807170,136579330,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-19 12:00:00+00:00,136579330,138879160,133347210,133560880,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-20 00:00:00+00:00,133560880,134496930,132553150,133656480,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
2025-05-20 12:00:00+00:00,133656480,137262660,133625840,134140260,v4,symbol_interval,12h,SOL,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:22:44.805758+00:00
