ts,premium,premium_rate,coinbase_price,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-05-21 00:00:00+00:00,33.24,0.0311,106883.24,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-21 12:00:00+00:00,43.58,0.0409,106590.01,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-22 00:00:00+00:00,47.71,0.0435,109691.7,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-22 12:00:00+00:00,18.01,0.0162,110999.99,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-23 00:00:00+00:00,31.77,0.0284,111727.99,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-23 12:00:00+00:00,28.69,0.0263,109105.05,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-24 00:00:00+00:00,15.32,0.0143,107333.62,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-24 12:00:00+00:00,25.81,0.0236,109234.38,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-25 00:00:00+00:00,32.11,0.0298,107794.01,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-25 12:00:00+00:00,26.34,0.0246,107286.33,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-26 00:00:00+00:00,44.21,0.0406,109048.41,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-26 12:00:00+00:00,66.92,0.061,109839.65,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-27 00:00:00+00:00,29.82,0.0272,109464.6,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-27 12:00:00+00:00,45.15,0.0412,109630.64,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-28 00:00:00+00:00,40.28,0.037,108978.45,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-28 12:00:00+00:00,45.94,0.0422,108916.33,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-29 00:00:00+00:00,37.48,0.0348,107819.26,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-29 12:00:00+00:00,33.35,0.0307,108813.18,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-30 00:00:00+00:00,-17.17,-0.0163,105572.58,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-30 12:00:00+00:00,21.25,0.0201,105901.75,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-31 00:00:00+00:00,47.53,0.0457,104033.0,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-05-31 12:00:00+00:00,48.17,0.0465,103546.34,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-01 00:00:00+00:00,53.99,0.0516,104645.87,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-01 12:00:00+00:00,65.59,0.063,104148.26,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-02 00:00:00+00:00,55.0,0.0521,105697.93,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-02 12:00:00+00:00,33.26,0.032,104080.89,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-03 00:00:00+00:00,56.64,0.0535,105914.64,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-03 12:00:00+00:00,64.78,0.0615,105352.02,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-04 00:00:00+00:00,67.05,0.0636,105443.95,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-04 12:00:00+00:00,65.64,0.0625,105150.0,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-05 00:00:00+00:00,56.51,0.054,104753.37,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-05 12:00:00+00:00,47.68,0.0455,104875.47,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-06 00:00:00+00:00,61.51,0.0606,101570.2,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-06 12:00:00+00:00,77.79,0.0748,104005.78,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-07 00:00:00+00:00,109.57,0.1051,104398.0,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-07 12:00:00+00:00,58.81,0.0559,105208.82,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-08 00:00:00+00:00,66.87,0.0634,105619.02,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-08 12:00:00+00:00,40.27,0.0381,105726.98,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-09 00:00:00+00:00,50.4,0.0477,105784.41,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-09 12:00:00+00:00,59.35,0.0551,107818.56,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-10 00:00:00+00:00,36.67,0.0333,110299.69,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-10 12:00:00+00:00,43.11,0.0394,109585.04,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-11 00:00:00+00:00,25.86,0.0235,110300.25,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-11 12:00:00+00:00,-5.79,-0.0053,109246.31,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-12 00:00:00+00:00,28.64,0.0264,108673.77,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-12 12:00:00+00:00,32.62,0.0305,106933.57,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-13 00:00:00+00:00,44.71,0.0423,105716.45,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-13 12:00:00+00:00,68.57,0.0653,105108.05,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-14 00:00:00+00:00,47.94,0.0452,106114.53,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-14 12:00:00+00:00,44.35,0.0422,105126.36,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-15 00:00:00+00:00,50.79,0.0482,105465.42,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-15 12:00:00+00:00,41.38,0.0394,105011.89,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-16 00:00:00+00:00,6.2,0.0059,105600.22,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-16 12:00:00+00:00,16.0,0.015,106900.0,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-17 00:00:00+00:00,58.85,0.0551,106853.38,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-17 12:00:00+00:00,17.87,0.0169,105659.35,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-18 00:00:00+00:00,39.27,0.0376,104590.44,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-18 12:00:00+00:00,18.0,0.0172,104858.58,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-19 00:00:00+00:00,28.81,0.0275,104915.6,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-19 12:00:00+00:00,24.4,0.0233,104800.63,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-20 00:00:00+00:00,12.81,0.0122,104671.4,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-20 12:00:00+00:00,23.89,0.0225,106001.71,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-21 00:00:00+00:00,19.81,0.0192,103317.79,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-21 12:00:00+00:00,22.55,0.0217,103897.18,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-22 00:00:00+00:00,45.6,0.0447,102165.62,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-22 12:00:00+00:00,25.94,0.0252,102765.41,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-23 00:00:00+00:00,33.0,0.0327,100996.87,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-23 12:00:00+00:00,42.53,0.042,101331.53,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-24 00:00:00+00:00,84.47,0.0802,105418.41,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-24 12:00:00+00:00,70.54,0.0671,105240.53,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-25 00:00:00+00:00,58.01,0.0547,106141.01,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-25 12:00:00+00:00,54.03,0.0504,107252.05,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-26 00:00:00+00:00,59.63,0.0556,107400.22,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-26 12:00:00+00:00,50.1,0.0467,107375.52,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-27 00:00:00+00:00,82.57,0.0772,107029.63,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-27 12:00:00+00:00,40.86,0.0382,107024.46,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-28 00:00:00+00:00,77.42,0.0723,107125.0,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-28 12:00:00+00:00,57.39,0.0534,107430.78,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-29 00:00:00+00:00,55.41,0.0516,107352.2,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-29 12:00:00+00:00,40.34,0.0372,108517.46,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-30 00:00:00+00:00,30.07,0.0278,108387.0,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-06-30 12:00:00+00:00,30.88,0.0287,107685.09,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-01 00:00:00+00:00,26.7,0.0249,107173.21,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-01 12:00:00+00:00,34.15,0.032,106639.94,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-02 00:00:00+00:00,30.64,0.029,105711.77,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-02 12:00:00+00:00,32.05,0.0298,107512.03,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-03 00:00:00+00:00,37.44,0.0344,108887.03,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-03 12:00:00+00:00,26.81,0.0245,109625.99,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-04 00:00:00+00:00,44.06,0.0402,109628.83,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-04 12:00:00+00:00,46.52,0.0427,108934.52,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-05 00:00:00+00:00,44.35,0.0411,108028.6,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-05 12:00:00+00:00,40.04,0.037,108152.24,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-06 00:00:00+00:00,48.54,0.0449,108246.66,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-06 12:00:00+00:00,34.69,0.0321,108110.69,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-07 00:00:00+00:00,20.26,0.0186,109224.11,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-07 12:00:00+00:00,12.16,0.0112,108654.17,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-08 00:00:00+00:00,8.55,0.0079,108271.49,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-08 12:00:00+00:00,13.61,0.0125,108769.98,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-09 00:00:00+00:00,30.59,0.0281,108953.58,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-09 12:00:00+00:00,26.74,0.0245,109085.01,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-10 00:00:00+00:00,48.84,0.0439,111282.84,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-10 12:00:00+00:00,56.75,0.0511,111076.74,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-11 00:00:00+00:00,19.96,0.0172,116029.97,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-11 12:00:00+00:00,23.64,0.0201,117845.55,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-12 00:00:00+00:00,54.52,0.0464,117582.18,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-12 12:00:00+00:00,63.9,0.0542,117873.9,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-13 00:00:00+00:00,52.65,0.0448,117472.65,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-13 12:00:00+00:00,58.4,0.0495,118130.41,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-14 00:00:00+00:00,60.1,0.0505,119146.75,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-14 12:00:00+00:00,-23.54,-0.0194,121443.69,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-15 00:00:00+00:00,22.54,0.0188,119863.71,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-15 12:00:00+00:00,-10.79,-0.0092,117103.19,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-16 00:00:00+00:00,23.55,0.02,117781.63,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-16 12:00:00+00:00,30.94,0.0261,118800.0,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
2025-07-17 00:00:00+00:00,51.24,0.0432,118681.68,v4,symbol_interval,12h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:21:41.557748+00:00
