ts,etf_eth_flow,etf_eth_price,api_version,scope,endpoint,path,fetched_at
2025-04-14 00:00:00+00:00,-6000000.0,1596.93,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-15 00:00:00+00:00,-14200000.0,1623.02,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-16 00:00:00+00:00,-12100000.0,1588.0,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-17 00:00:00+00:00,0.0,1576.57,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-18 00:00:00+00:00,0.0,1582.84,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-21 00:00:00+00:00,-25400000.0,1586.57,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-22 00:00:00+00:00,38800000.0,1578.63,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-23 00:00:00+00:00,-23900000.0,1755.58,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-24 00:00:00+00:00,63500000.0,1794.45,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-25 00:00:00+00:00,104100000.0,1768.79,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-28 00:00:00+00:00,64100000.0,1790.22,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-29 00:00:00+00:00,18400000.0,1799.21,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-04-30 00:00:00+00:00,-2300000.0,1796.57,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-01 00:00:00+00:00,6500000.0,1792.71,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-02 00:00:00+00:00,20100000.0,1837.18,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-05 00:00:00+00:00,0.0,1807.87,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-06 00:00:00+00:00,-17900000.0,1819.43,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-07 00:00:00+00:00,-21800000.0,1816.23,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-08 00:00:00+00:00,-16100000.0,1810.13,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-09 00:00:00+00:00,17600000.0,2206.53,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-12 00:00:00+00:00,-17600000.0,2513.48,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-13 00:00:00+00:00,13500000.0,2494.16,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-14 00:00:00+00:00,63500000.0,2678.58,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-15 00:00:00+00:00,-39800000.0,2608.75,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-16 00:00:00+00:00,22200000.0,2547.76,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-19 00:00:00+00:00,13700000.0,2496.98,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-20 00:00:00+00:00,64800000.0,2526.87,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-21 00:00:00+00:00,600000.0,2523.08,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-22 00:00:00+00:00,110500000.0,2550.27,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-23 00:00:00+00:00,58600000.0,2663.72,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-26 00:00:00+00:00,0.0,2550.03,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-27 00:00:00+00:00,38800000.0,2562.42,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-28 00:00:00+00:00,84900000.0,2659.83,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-29 00:00:00+00:00,91900000.0,2680.4,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-05-30 00:00:00+00:00,70200000.0,2630.3,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-02 00:00:00+00:00,78200000.0,2537.89,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-03 00:00:00+00:00,109500000.0,2606.49,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-04 00:00:00+00:00,57000000.0,2592.16,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-05 00:00:00+00:00,11300000.0,2606.62,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-06 00:00:00+00:00,25300000.0,2412.9,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-09 00:00:00+00:00,52700000.0,2508.31,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-10 00:00:00+00:00,125000000.0,2679.13,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-11 00:00:00+00:00,240300000.0,2815.74,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-12 00:00:00+00:00,112300000.0,2770.35,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-13 00:00:00+00:00,-2100000.0,2641.4,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-16 00:00:00+00:00,21400000.0,2546.32,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-17 00:00:00+00:00,11100000.0,2543.11,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-18 00:00:00+00:00,19100000.0,2508.99,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-19 00:00:00+00:00,0.0,2523.5,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-20 00:00:00+00:00,-11300000.0,2520.17,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-23 00:00:00+00:00,100700000.0,2226.33,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-24 00:00:00+00:00,71300000.0,2410.4,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-25 00:00:00+00:00,60400000.0,2447.58,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-26 00:00:00+00:00,-26400000.0,2417.28,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-27 00:00:00+00:00,77500000.0,2414.59,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-06-30 00:00:00+00:00,31800000.0,2499.25,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-01 00:00:00+00:00,40700000.0,2484.3,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-02 00:00:00+00:00,-1900000.0,2403.66,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-03 00:00:00+00:00,148500000.0,2569.37,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-04 00:00:00+00:00,0.0,2590.18,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-07 00:00:00+00:00,62100000.0,2569.14,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-08 00:00:00+00:00,46700000.0,2541.36,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-09 00:00:00+00:00,211300000.0,2613.97,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-10 00:00:00+00:00,383100000.0,2767.69,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-11 00:00:00+00:00,204900000.0,2950.61,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-14 00:00:00+00:00,259000000.0,2970.37,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-15 00:00:00+00:00,192300000.0,3012.25,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-16 00:00:00+00:00,726600000.0,3137.62,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-17 00:00:00+00:00,602000000.0,3370.54,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-18 00:00:00+00:00,402500000.0,3476.66,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-21 00:00:00+00:00,296500000.0,3755.68,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-22 00:00:00+00:00,533800000.0,3760.95,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-23 00:00:00+00:00,332200000.0,3746.02,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-24 00:00:00+00:00,231200000.0,3627.5,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-25 00:00:00+00:00,452800000.0,3706.22,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-28 00:00:00+00:00,65200000.0,3871.48,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-29 00:00:00+00:00,218600000.0,3795.99,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-30 00:00:00+00:00,5800000.0,3791.56,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-07-31 00:00:00+00:00,17000000.0,3808.67,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-01 00:00:00+00:00,-152300000.0,3696.57,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-04 00:00:00+00:00,-465100000.0,3495.01,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-05 00:00:00+00:00,73300000.0,3719.41,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-06 00:00:00+00:00,35100000.0,3610.19,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-07 00:00:00+00:00,222300000.0,3681.21,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-08 00:00:00+00:00,461000000.0,3908.4,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-11 00:00:00+00:00,1018800000.0,4248.77,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-12 00:00:00+00:00,523900000.0,4221.31,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-13 00:00:00+00:00,729100000.0,4589.31,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-14 00:00:00+00:00,639600000.0,4748.36,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-15 00:00:00+00:00,-59300000.0,4545.25,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-18 00:00:00+00:00,-196600000.0,4470.66,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-19 00:00:00+00:00,-422200000.0,4311.72,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-20 00:00:00+00:00,-240200000.0,4073.93,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-21 00:00:00+00:00,287600000.0,4334.5,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-22 00:00:00+00:00,337700000.0,4223.69,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-25 00:00:00+00:00,443900000.0,4778.33,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-26 00:00:00+00:00,455000000.0,4374.25,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-27 00:00:00+00:00,307200000.0,4598.5,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-28 00:00:00+00:00,39100000.0,4504.86,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-08-29 00:00:00+00:00,-164600000.0,4509.1,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-02 00:00:00+00:00,-135300000.0,4313.0,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-03 00:00:00+00:00,-38200000.0,4324.58,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-04 00:00:00+00:00,-167300000.0,4448.22,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-05 00:00:00+00:00,-446800000.0,4295.68,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-08 00:00:00+00:00,-96700000.0,4303.83,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-09 00:00:00+00:00,44200000.0,4303.97,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-10 00:00:00+00:00,171500000.0,4308.41,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-11 00:00:00+00:00,113100000.0,4347.83,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-12 00:00:00+00:00,405500000.0,4456.87,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-15 00:00:00+00:00,359700000.0,4602.0,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-16 00:00:00+00:00,-61700000.0,4521.54,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-17 00:00:00+00:00,-1900000.0,4499.41,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-18 00:00:00+00:00,213100000.0,4588.31,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-19 00:00:00+00:00,47800000.0,4585.32,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-22 00:00:00+00:00,-76000000.0,4443.0,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-23 00:00:00+00:00,-140800000.0,4196.87,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-24 00:00:00+00:00,-79400000.0,4162.25,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-25 00:00:00+00:00,-251200000.0,4150.51,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-26 00:00:00+00:00,-248400000.0,3873.1,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-29 00:00:00+00:00,546900000.0,4139.54,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-09-30 00:00:00+00:00,127500000.0,4212.99,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-01 00:00:00+00:00,80900000.0,4142.74,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-02 00:00:00+00:00,307100000.0,4345.84,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-03 00:00:00+00:00,233500000.0,4481.7,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-06 00:00:00+00:00,176600000.0,4512.35,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-07 00:00:00+00:00,420900000.0,4682.42,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-08 00:00:00+00:00,69100000.0,4445.77,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-09 00:00:00+00:00,-8700000.0,4523.66,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-10 00:00:00+00:00,-174900000.0,4365.83,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-13 00:00:00+00:00,-428500000.0,4150.0,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-14 00:00:00+00:00,236200000.0,4239.7,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-15 00:00:00+00:00,169600000.0,4123.06,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-16 00:00:00+00:00,-56800000.0,3983.8,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-17 00:00:00+00:00,-232300000.0,3892.01,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-20 00:00:00+00:00,-145700000.0,3980.6,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-21 00:00:00+00:00,141700000.0,3977.54,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-22 00:00:00+00:00,-18900000.0,3871.11,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-23 00:00:00+00:00,-127400000.0,3803.94,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-24 00:00:00+00:00,-93600000.0,3855.22,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-27 00:00:00+00:00,133900000.0,4156.36,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-28 00:00:00+00:00,246000000.0,4118.46,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-29 00:00:00+00:00,-81400000.0,3977.56,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-30 00:00:00+00:00,-184200000.0,3900.38,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-10-31 00:00:00+00:00,-98200000.0,3802.81,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-03 00:00:00+00:00,-135700000.0,3904.79,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-04 00:00:00+00:00,-219400000.0,3602.15,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-05 00:00:00+00:00,-118500000.0,3285.29,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-06 00:00:00+00:00,12500000.0,3423.06,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-07 00:00:00+00:00,-46600000.0,3313.7,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-10 00:00:00+00:00,0.0,3581.31,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-11 00:00:00+00:00,-107100000.0,3566.38,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-12 00:00:00+00:00,-183700000.0,3416.33,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-13 00:00:00+00:00,-259600000.0,3413.45,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-14 00:00:00+00:00,-177900000.0,3230.13,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-17 00:00:00+00:00,-182700000.0,3094.04,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-18 00:00:00+00:00,-74200000.0,3030.06,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-19 00:00:00+00:00,-37400000.0,3122.2,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-20 00:00:00+00:00,-261600000.0,3024.08,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-21 00:00:00+00:00,55700000.0,2832.96,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-24 00:00:00+00:00,96600000.0,2800.74,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-25 00:00:00+00:00,78600000.0,2952.18,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-26 00:00:00+00:00,60800000.0,2958.24,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-11-28 00:00:00+00:00,76600000.0,3013.81,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-01 00:00:00+00:00,-79000000.0,2990.01,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-02 00:00:00+00:00,-9900000.0,2797.48,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-03 00:00:00+00:00,140200000.0,2994.63,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-04 00:00:00+00:00,-41500000.0,3187.08,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-05 00:00:00+00:00,-75200000.0,3132.01,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-08 00:00:00+00:00,35500000.0,3058.15,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-09 00:00:00+00:00,177700000.0,3123.15,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-10 00:00:00+00:00,57600000.0,3316.5,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-11 00:00:00+00:00,-42300000.0,3322.8,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-12 00:00:00+00:00,-19400000.0,3235.78,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-15 00:00:00+00:00,-224800000.0,3062.01,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-16 00:00:00+00:00,-224200000.0,2963.25,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-17 00:00:00+00:00,-22400000.0,2960.83,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-18 00:00:00+00:00,-96600000.0,2831.99,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-19 00:00:00+00:00,-75900000.0,2827.32,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-22 00:00:00+00:00,84600000.0,3000.61,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-23 00:00:00+00:00,-95500000.0,3008.5,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-24 00:00:00+00:00,-52800000.0,2963.29,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-26 00:00:00+00:00,-38700000.0,2902.32,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-29 00:00:00+00:00,-9600000.0,2949.6,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-30 00:00:00+00:00,67900000.0,2936.45,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2025-12-31 00:00:00+00:00,-72000000.0,2972.23,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-02 00:00:00+00:00,174500000.0,3002.5,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-05 00:00:00+00:00,168000000.0,3143.33,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-06 00:00:00+00:00,114700000.0,3223.72,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-07 00:00:00+00:00,-98300000.0,3295.46,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-08 00:00:00+00:00,-159200000.0,3167.53,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-09 00:00:00+00:00,-93800000.0,3105.44,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-12 00:00:00+00:00,5100000.0,3122.01,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-13 00:00:00+00:00,130000000.0,3093.85,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
