ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-07 12:00:00+00:00,0.0942,0.0552,0.0005,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-23T00:57:28.400507+00:00
2025-11-07 16:00:00+00:00,0.0184,0.069,0.0001,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-23T00:57:28.400507+00:00
2025-11-07 20:00:00+00:00,0.069,0.0521,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-23T00:57:28.400507+00:00
2025-11-08 00:00:00+00:00,0.0695,0.0515,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-23T00:57:28.400507+00:00
2025-11-08 04:00:00+00:00,0.0687,0.0687,0.0004,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-23T00:57:28.400507+00:00
2025-11-08 08:00:00+00:00,0.0859,0.0522,0.0005,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-23T00:57:28.400507+00:00
2025-11-08 12:00:00+00:00,0.0696,0.0718,0.0004,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-23T00:57:28.400507+00:00
2025-11-08 16:00:00+00:00,0.0539,0.0892,0.0003,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-08 20:00:00+00:00,0.0714,0.1056,0.0004,0.0006,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-09 00:00:00+00:00,0.088,0.0364,0.0005,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-09 04:00:00+00:00,0.0182,0.0889,0.0001,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-09 08:00:00+00:00,0.0711,0.0889,0.0004,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-09 12:00:00+00:00,0.1067,0.0696,0.0006,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-09 16:00:00+00:00,0.0696,0.0858,0.0004,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-09 20:00:00+00:00,0.0858,0.0864,0.0005,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-10 00:00:00+00:00,0.0518,0.068,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-10 04:00:00+00:00,0.068,0.0849,0.0004,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-10 08:00:00+00:00,0.1019,0.084,0.0006,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-10 12:00:00+00:00,0.084,0.0513,0.0005,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-10 16:00:00+00:00,0.0342,0.068,0.0002,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-10 20:00:00+00:00,0.068,0.0675,0.0004,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-11 00:00:00+00:00,0.0844,0.0836,0.0005,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-11 04:00:00+00:00,0.0836,0.0521,0.0005,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-11 08:00:00+00:00,0.0695,0.0517,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-11 12:00:00+00:00,0.0862,0.07,0.0005,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-11 16:00:00+00:00,0.07,0.0534,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-11 20:00:00+00:00,0.0178,0.0719,0.0001,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-12 00:00:00+00:00,0.0719,0.0714,0.0004,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-12 04:00:00+00:00,0.0893,0.0539,0.0005,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-12 08:00:00+00:00,0.0539,0.0872,0.0003,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-12 12:00:00+00:00,0.0698,0.0359,0.0004,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-12 16:00:00+00:00,0.0359,0.0368,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-12 20:00:00+00:00,0.0552,0.0733,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-13 00:00:00+00:00,0.0367,0.0537,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-13 04:00:00+00:00,0.0716,0.0532,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-13 08:00:00+00:00,0.0532,0.0531,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-13 12:00:00+00:00,0.0531,0.0542,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-13 16:00:00+00:00,0.0542,0.0767,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-13 20:00:00+00:00,0.0767,0.0756,0.0004,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-14 00:00:00+00:00,0.0567,0.0761,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-14 04:00:00+00:00,0.0571,0.0573,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-14 08:00:00+00:00,0.0955,0.039,0.0005,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-14 12:00:00+00:00,0.039,0.0778,0.0002,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-14 16:00:00+00:00,0.0973,0.0388,0.0005,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-14 20:00:00+00:00,0.0582,0.0602,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-15 00:00:00+00:00,0.0602,0.0391,0.0003,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-15 04:00:00+00:00,0.0587,0.1178,0.0003,0.0006,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-15 08:00:00+00:00,0.0981,0.0598,0.0005,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-15 12:00:00+00:00,0.0399,0.0395,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-15 16:00:00+00:00,0.0592,0.0591,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-15 20:00:00+00:00,0.0394,0.0795,0.0002,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-16 00:00:00+00:00,0.0397,0.0397,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-16 04:00:00+00:00,0.0595,0.0792,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-16 08:00:00+00:00,0.0594,0.0805,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-16 12:00:00+00:00,0.0805,0.062,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-16 16:00:00+00:00,0.0413,0.0208,0.0002,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-16 20:00:00+00:00,0.0208,0.0206,0.0001,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-17 00:00:00+00:00,0.0413,0.0608,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-17 04:00:00+00:00,0.0811,0.0403,0.0004,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-17 08:00:00+00:00,0.0403,0.0404,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-17 12:00:00+00:00,0.0606,0.1052,0.0003,0.0005,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-17 16:00:00+00:00,0.0842,0.0217,0.0004,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-17 20:00:00+00:00,0.0434,0.0859,0.0002,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-18 00:00:00+00:00,0.0858,0.0641,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-18 04:00:00+00:00,0.0641,0.0861,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-18 08:00:00+00:00,0.0861,0.0427,0.0004,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-18 12:00:00+00:00,0.0427,0.0422,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-18 16:00:00+00:00,0.0211,0.0837,0.0001,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-18 20:00:00+00:00,0.0837,0.021,0.0004,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-19 00:00:00+00:00,0.021,0.0854,0.0001,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-19 04:00:00+00:00,0.0854,0.0427,0.0004,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-19 08:00:00+00:00,0.0641,0.043,0.0003,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-19 12:00:00+00:00,0.0215,0.0438,0.0001,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-19 16:00:00+00:00,0.0658,0.0227,0.0003,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-19 20:00:00+00:00,0.0453,0.0647,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-20 00:00:00+00:00,0.0863,0.0643,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-20 04:00:00+00:00,0.0429,0.0213,0.0002,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-20 08:00:00+00:00,0.0213,0.0215,0.0001,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-20 12:00:00+00:00,0.0429,0.0439,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-20 16:00:00+00:00,0.0659,0.0689,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-20 20:00:00+00:00,0.0918,0.0463,0.0004,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-21 00:00:00+00:00,0.0463,0.0931,0.0002,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-21 04:00:00+00:00,0.0931,0.0734,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-21 08:00:00+00:00,0.0245,0.0753,0.0001,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-21 12:00:00+00:00,0.0502,0.0,0.0002,0.0,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-21 16:00:00+00:00,0.0249,0.0732,0.0001,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-21 20:00:00+00:00,0.0733,0.0489,0.0003,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-22 00:00:00+00:00,0.0244,0.0737,0.0001,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-22 04:00:00+00:00,0.0491,0.0246,0.0002,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-22 08:00:00+00:00,0.0493,0.0498,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-22 12:00:00+00:00,0.0498,0.0754,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-22 16:00:00+00:00,0.0502,0.0748,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-22 20:00:00+00:00,0.0748,0.0742,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-23 00:00:00+00:00,0.0495,0.0731,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-23 04:00:00+00:00,0.1219,0.0489,0.0005,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-23 08:00:00+00:00,0.049,0.0489,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-23 12:00:00+00:00,0.0489,0.072,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-23 16:00:00+00:00,0.072,0.0969,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-23 20:00:00+00:00,0.0969,0.049,0.0004,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-24 00:00:00+00:00,0.049,0.0721,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-24 04:00:00+00:00,0.048,0.0484,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-24 08:00:00+00:00,0.0727,0.049,0.0003,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-24 12:00:00+00:00,0.049,0.0485,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-24 16:00:00+00:00,0.0727,0.0703,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-24 20:00:00+00:00,0.0703,0.0468,0.0003,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-25 00:00:00+00:00,0.0468,0.0472,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-25 04:00:00+00:00,0.0236,0.0718,0.0001,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-25 08:00:00+00:00,0.0239,0.0724,0.0001,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-25 12:00:00+00:00,0.0482,0.0487,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-25 16:00:00+00:00,0.0487,0.048,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-25 20:00:00+00:00,0.048,0.0237,0.0002,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-26 00:00:00+00:00,0.0237,0.0,0.0001,0.0,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-26 04:00:00+00:00,0.0,0.0471,0.0,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-26 08:00:00+00:00,0.0471,0.0482,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-26 12:00:00+00:00,0.0241,0.0242,0.0001,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-26 16:00:00+00:00,0.0485,0.0461,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-26 20:00:00+00:00,0.023,0.023,0.0001,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-27 00:00:00+00:00,0.0459,0.0231,0.0002,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-27 04:00:00+00:00,0.0231,0.0692,0.0001,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-27 08:00:00+00:00,0.0461,0.0698,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-27 12:00:00+00:00,0.0698,0.0693,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-27 16:00:00+00:00,0.0924,0.0689,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-27 20:00:00+00:00,0.0459,0.0462,0.0002,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-28 00:00:00+00:00,0.0231,0.0705,0.0001,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-28 04:00:00+00:00,0.0704,0.0708,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-28 08:00:00+00:00,0.0472,0.0705,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-28 12:00:00+00:00,0.047,0.0231,0.0002,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-28 16:00:00+00:00,0.0231,0.0712,0.0001,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-28 20:00:00+00:00,0.095,0.0477,0.0004,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-29 00:00:00+00:00,0.0476,0.0962,0.0002,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-29 04:00:00+00:00,0.0481,0.0723,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-29 08:00:00+00:00,0.0482,0.0717,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-29 12:00:00+00:00,0.0478,0.0714,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-29 16:00:00+00:00,0.0476,0.0241,0.0002,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-29 20:00:00+00:00,0.0482,0.0724,0.0002,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-30 00:00:00+00:00,0.0965,0.0476,0.0004,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-30 04:00:00+00:00,0.0715,0.0717,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-30 08:00:00+00:00,0.0717,0.0479,0.0003,0.0002,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-30 12:00:00+00:00,0.024,0.0237,0.0001,0.0001,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-30 16:00:00+00:00,0.0237,0.0706,0.0001,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-11-30 20:00:00+00:00,0.0706,0.0966,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-12-01 00:00:00+00:00,0.0725,0.0777,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-12-01 04:00:00+00:00,0.0778,0.0773,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-12-01 08:00:00+00:00,0.0515,0.1046,0.0002,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-12-01 12:00:00+00:00,0.1046,0.0798,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-12-01 16:00:00+00:00,0.0798,0.1064,0.0003,0.0004,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-12-01 20:00:00+00:00,0.0798,0.0779,0.0003,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
2025-12-02 00:00:00+00:00,0.1038,0.0767,0.0004,0.0003,v4,symbol_interval,4h,ADA,basis,futures/basis/history,2026-04-24T04:12:01.499302+00:00
