ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-07 12:00:00+00:00,0.0503,0.0724,0.0011,0.0016,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-23T00:57:27.112215+00:00
2025-11-07 16:00:00+00:00,0.0724,0.034,0.0016,0.0008,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-23T00:57:27.112215+00:00
2025-11-07 20:00:00+00:00,0.0383,0.0216,0.0009,0.0005,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-23T00:57:27.112215+00:00
2025-11-08 00:00:00+00:00,0.0259,0.0475,0.0006,0.0011,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-23T00:57:27.112215+00:00
2025-11-08 04:00:00+00:00,0.0475,0.0431,0.0011,0.001,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-23T00:57:27.112215+00:00
2025-11-08 08:00:00+00:00,0.0474,0.0479,0.0011,0.0011,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-23T00:57:27.112215+00:00
2025-11-08 12:00:00+00:00,0.0523,0.0399,0.0012,0.0009,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-23T00:57:27.112215+00:00
2025-11-08 16:00:00+00:00,0.0488,0.066,0.0011,0.0015,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-24T04:11:58.698019+00:00
2025-11-08 20:00:00+00:00,0.0616,0.0394,0.0014,0.0009,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-24T04:11:58.698019+00:00
2025-11-09 00:00:00+00:00,0.0481,0.0399,0.0011,0.0009,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-24T04:11:58.698019+00:00
2025-11-09 04:00:00+00:00,0.0399,0.0567,0.0009,0.0013,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-24T04:11:58.698019+00:00
2025-11-09 08:00:00+00:00,0.0523,0.066,0.0012,0.0015,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-24T04:11:58.698019+00:00
2025-11-09 12:00:00+00:00,0.066,0.0562,0.0015,0.0013,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-24T04:11:58.698019+00:00
2025-11-09 16:00:00+00:00,0.0562,0.0596,0.0013,0.0014,v4,symbol_interval,4h,XRP,basis,futures/basis/history,2026-04-24T04:11:58.698019+00:00
