ts,premium,premium_rate,coinbase_price,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-20 00:00:00+00:00,-90.53,-0.0989,91464.43,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-20 04:00:00+00:00,-81.76,-0.0884,92358.57,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-20 08:00:00+00:00,-95.72,-0.1037,92224.46,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-20 12:00:00+00:00,-98.86,-0.1075,91835.15,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-20 16:00:00+00:00,-123.13,-0.137,89746.75,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-20 20:00:00+00:00,-136.71,-0.1573,86784.56,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-21 00:00:00+00:00,-105.35,-0.1216,86531.87,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-21 04:00:00+00:00,-103.34,-0.1204,85718.01,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-21 08:00:00+00:00,-132.76,-0.158,83916.62,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-21 12:00:00+00:00,-103.79,-0.1261,82205.88,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-21 16:00:00+00:00,-90.46,-0.1091,82842.0,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-21 20:00:00+00:00,-83.99,-0.0997,84125.31,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-22 00:00:00+00:00,-60.54,-0.0711,85068.88,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-22 04:00:00+00:00,-60.41,-0.0715,84380.07,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-22 08:00:00+00:00,-57.84,-0.0684,84522.22,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-22 12:00:00+00:00,-65.34,-0.0777,84033.6,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-22 16:00:00+00:00,-50.01,-0.0593,84234.0,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
