ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-07 08:00:00+00:00,0.0634,0.052,0.1,0.08,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-22T21:25:21.051217+00:00
2025-11-07 12:00:00+00:00,0.052,0.0708,0.08,0.11,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-23T00:57:25.868057+00:00
2025-11-07 16:00:00+00:00,0.0708,0.0549,0.11,0.09,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-23T00:57:25.868057+00:00
2025-11-07 20:00:00+00:00,0.0549,0.0433,0.09,0.07,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-23T00:57:25.868057+00:00
2025-11-08 00:00:00+00:00,0.0495,0.0616,0.08,0.1,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-23T00:57:25.868057+00:00
2025-11-08 04:00:00+00:00,0.0554,0.0621,0.09,0.1,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-23T00:57:25.868057+00:00
2025-11-08 08:00:00+00:00,0.0621,0.0628,0.1,0.1,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-23T00:57:25.868057+00:00
2025-11-08 12:00:00+00:00,0.0565,0.0255,0.09,0.04,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-23T00:57:25.868057+00:00
2025-11-08 16:00:00+00:00,0.0192,0.0763,0.03,0.12,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-08 20:00:00+00:00,0.0827,0.0507,0.13,0.08,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-09 00:00:00+00:00,0.0443,0.0385,0.07,0.06,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-09 04:00:00+00:00,0.0513,0.0817,0.08,0.13,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-09 08:00:00+00:00,0.0754,0.0566,0.12,0.09,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-09 12:00:00+00:00,0.0566,0.0492,0.09,0.08,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-09 16:00:00+00:00,0.0554,0.0421,0.09,0.07,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-09 20:00:00+00:00,0.0421,0.0486,0.07,0.08,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-10 00:00:00+00:00,0.0426,0.0774,0.07,0.13,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-10 04:00:00+00:00,0.0774,0.0658,0.13,0.11,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-10 08:00:00+00:00,0.0658,0.0773,0.11,0.13,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-10 12:00:00+00:00,0.0654,0.0542,0.11,0.09,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-10 16:00:00+00:00,0.0542,0.0359,0.09,0.06,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-10 20:00:00+00:00,0.0419,0.0419,0.07,0.07,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-11 00:00:00+00:00,0.0419,0.0765,0.07,0.13,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-11 04:00:00+00:00,0.0765,0.061,0.13,0.1,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-11 08:00:00+00:00,0.0671,0.0795,0.11,0.13,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-11 12:00:00+00:00,0.0734,0.0497,0.12,0.08,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-11 16:00:00+00:00,0.0373,0.0508,0.06,0.08,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-11 20:00:00+00:00,0.0508,0.0841,0.08,0.13,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-12 00:00:00+00:00,0.0777,0.0777,0.12,0.12,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-12 04:00:00+00:00,0.0842,0.071,0.13,0.11,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-12 08:00:00+00:00,0.0775,0.075,0.12,0.12,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-12 12:00:00+00:00,0.075,0.045,0.12,0.07,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-12 16:00:00+00:00,0.0514,0.0654,0.08,0.1,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-12 20:00:00+00:00,0.0523,0.0652,0.08,0.1,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-13 00:00:00+00:00,0.0717,0.0389,0.11,0.06,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-13 04:00:00+00:00,0.0389,0.058,0.06,0.09,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-13 08:00:00+00:00,0.0451,0.0704,0.07,0.11,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-13 12:00:00+00:00,0.0704,0.0523,0.11,0.08,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
2025-11-13 16:00:00+00:00,0.0457,0.0631,0.07,0.09,v4,symbol_interval,4h,SOL,basis,futures/basis/history,2026-04-24T04:11:55.822953+00:00
