ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-07 12:00:00+00:00,0.0569,0.0967,0.05,0.09,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-23T00:57:36.380913+00:00
2025-11-07 16:00:00+00:00,0.086,0.0597,0.08,0.06,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-23T00:57:36.380913+00:00
2025-11-07 20:00:00+00:00,0.0497,0.0196,0.05,0.02,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-23T00:57:36.380913+00:00
2025-11-08 00:00:00+00:00,0.0393,0.0297,0.04,0.03,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-23T00:57:36.380913+00:00
2025-11-08 04:00:00+00:00,0.0397,0.0501,0.04,0.05,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-23T00:57:36.380913+00:00
2025-11-08 08:00:00+00:00,0.0501,0.0501,0.05,0.05,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-23T00:57:36.380913+00:00
2025-11-08 12:00:00+00:00,0.0401,0.0507,0.04,0.05,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-23T00:57:36.380913+00:00
2025-11-08 16:00:00+00:00,0.0507,0.0696,0.05,0.07,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-08 20:00:00+00:00,0.0696,0.0561,0.07,0.06,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-09 00:00:00+00:00,0.0561,0.05,0.06,0.05,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-09 04:00:00+00:00,0.05,0.0788,0.05,0.08,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-09 08:00:00+00:00,0.0591,0.0588,0.06,0.06,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-09 12:00:00+00:00,0.0686,0.0468,0.07,0.05,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-09 16:00:00+00:00,0.0375,0.064,0.04,0.07,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-09 20:00:00+00:00,0.0548,0.0817,0.06,0.09,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-10 00:00:00+00:00,0.0726,0.0554,0.08,0.06,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-10 04:00:00+00:00,0.0462,0.028,0.05,0.03,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-10 08:00:00+00:00,0.0373,0.0374,0.04,0.04,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-10 12:00:00+00:00,0.056,0.0652,0.06,0.07,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-10 16:00:00+00:00,0.0652,0.0651,0.07,0.07,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-10 20:00:00+00:00,0.0651,0.048,0.07,0.05,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-11 00:00:00+00:00,0.0288,0.0761,0.03,0.08,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-11 04:00:00+00:00,0.0761,0.0392,0.08,0.04,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-11 08:00:00+00:00,0.0196,0.0487,0.02,0.05,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-11 12:00:00+00:00,0.0487,0.0297,0.05,0.03,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-11 16:00:00+00:00,0.0297,0.0299,0.03,0.03,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-11 20:00:00+00:00,0.0399,0.0401,0.04,0.04,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-12 00:00:00+00:00,0.0401,0.0503,0.04,0.05,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
2025-11-12 04:00:00+00:00,0.0402,0.0603,0.04,0.06,v4,symbol_interval,4h,LTC,basis,futures/basis/history,2026-04-24T04:12:15.899734+00:00
