ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-07 08:00:00+00:00,0.0626,0.0414,2.1,1.35,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-22T21:25:14.813832+00:00
2025-11-07 12:00:00+00:00,0.0417,0.0464,1.36,1.53,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-23T00:57:22.461294+00:00
2025-11-07 16:00:00+00:00,0.0461,0.0482,1.52,1.66,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-23T00:57:22.461294+00:00
2025-11-07 20:00:00+00:00,0.0485,0.0492,1.67,1.69,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-23T00:57:22.461294+00:00
2025-11-08 00:00:00+00:00,0.0486,0.049,1.67,1.69,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-23T00:57:22.461294+00:00
2025-11-08 04:00:00+00:00,0.0484,0.0432,1.67,1.49,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-23T00:57:22.461294+00:00
2025-11-08 08:00:00+00:00,0.0429,0.044,1.48,1.5,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-23T00:57:22.461294+00:00
2025-11-08 12:00:00+00:00,0.0434,0.0329,1.48,1.11,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-23T00:57:22.461294+00:00
2025-11-08 16:00:00+00:00,0.0329,0.0514,1.11,1.74,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-08 20:00:00+00:00,0.0508,0.0424,1.72,1.44,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-09 00:00:00+00:00,0.0421,0.029,1.43,0.98,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-09 04:00:00+00:00,0.029,0.0506,0.98,1.73,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-09 08:00:00+00:00,0.0506,0.0403,1.73,1.38,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-09 12:00:00+00:00,0.0403,0.0549,1.38,1.93,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-09 16:00:00+00:00,0.0552,0.0548,1.94,1.96,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-09 20:00:00+00:00,0.0551,0.06,1.97,2.15,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-10 00:00:00+00:00,0.06,0.0281,2.15,1.02,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-10 04:00:00+00:00,0.0287,0.0441,1.04,1.59,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-10 08:00:00+00:00,0.0438,0.0463,1.58,1.67,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-10 12:00:00+00:00,0.0466,0.0387,1.68,1.36,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-10 16:00:00+00:00,0.0381,0.0484,1.34,1.72,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-10 20:00:00+00:00,0.0484,0.0412,1.72,1.47,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-11 00:00:00+00:00,0.0412,0.0527,1.47,1.9,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-11 04:00:00+00:00,0.0527,0.0505,1.9,1.79,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-11 08:00:00+00:00,0.0505,0.0487,1.79,1.74,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-11 12:00:00+00:00,0.049,0.0425,1.75,1.48,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-11 16:00:00+00:00,0.0425,0.0336,1.48,1.16,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-11 20:00:00+00:00,0.0333,0.0422,1.15,1.44,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-12 00:00:00+00:00,0.0419,0.046,1.43,1.58,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-12 04:00:00+00:00,0.0463,0.0499,1.59,1.71,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-12 08:00:00+00:00,0.0505,0.0318,1.73,1.13,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-12 12:00:00+00:00,0.0318,0.0441,1.13,1.51,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-12 16:00:00+00:00,0.0444,0.0414,1.52,1.41,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-12 20:00:00+00:00,0.0417,0.0428,1.42,1.46,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-13 00:00:00+00:00,0.0428,0.0443,1.46,1.53,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-13 04:00:00+00:00,0.0446,0.045,1.54,1.59,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-13 08:00:00+00:00,0.0447,0.0563,1.58,1.97,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-13 12:00:00+00:00,0.0563,0.0393,1.97,1.33,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-13 16:00:00+00:00,0.0393,0.0457,1.33,1.46,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-13 20:00:00+00:00,0.046,0.044,1.47,1.42,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-14 00:00:00+00:00,0.044,0.0443,1.42,1.43,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-14 04:00:00+00:00,0.0449,0.0551,1.45,1.77,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-14 08:00:00+00:00,0.0554,0.0452,1.78,1.42,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-14 12:00:00+00:00,0.0449,0.0304,1.41,0.97,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-14 16:00:00+00:00,0.0304,0.0465,0.97,1.49,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-14 20:00:00+00:00,0.0468,0.0386,1.5,1.2,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-15 00:00:00+00:00,0.0386,0.0403,1.2,1.28,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-15 04:00:00+00:00,0.0406,0.0494,1.29,1.57,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-15 08:00:00+00:00,0.0494,0.0413,1.57,1.3,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-15 12:00:00+00:00,0.0416,0.0487,1.31,1.55,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-15 16:00:00+00:00,0.0487,0.0369,1.55,1.18,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-15 20:00:00+00:00,0.0375,0.042,1.2,1.33,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-16 00:00:00+00:00,0.0414,0.044,1.31,1.41,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-16 04:00:00+00:00,0.0434,0.0416,1.39,1.34,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-16 08:00:00+00:00,0.041,0.0461,1.32,1.46,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-16 12:00:00+00:00,0.0464,0.0619,1.47,1.92,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-16 16:00:00+00:00,0.0625,0.0311,1.94,0.96,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-16 20:00:00+00:00,0.0311,0.0401,0.96,1.24,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-17 00:00:00+00:00,0.0404,0.0299,1.25,0.95,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-17 04:00:00+00:00,0.029,0.0416,0.92,1.33,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-17 08:00:00+00:00,0.0413,0.0484,1.32,1.55,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-17 12:00:00+00:00,0.0484,0.0506,1.55,1.58,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-17 16:00:00+00:00,0.0503,0.0426,1.57,1.27,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-17 20:00:00+00:00,0.0429,0.0455,1.28,1.38,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-18 00:00:00+00:00,0.0455,0.0344,1.38,1.04,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-18 04:00:00+00:00,0.0341,0.05,1.03,1.51,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-18 08:00:00+00:00,0.0496,0.0514,1.5,1.57,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
2025-11-18 12:00:00+00:00,0.0507,0.0541,1.55,1.68,v4,symbol_interval,4h,ETH,basis,futures/basis/history,2026-04-24T04:11:50.104276+00:00
