ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-07 08:00:00+00:00,-0.0587,-0.0467,-0.57,-0.44,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-22T21:25:17.790157+00:00
2025-11-07 12:00:00+00:00,-0.0467,-0.037,-0.44,-0.35,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-23T00:57:24.705995+00:00
2025-11-07 16:00:00+00:00,-0.0381,-0.0428,-0.36,-0.42,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-23T00:57:24.705995+00:00
2025-11-07 20:00:00+00:00,-0.0428,-0.0061,-0.42,-0.06,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-23T00:57:24.705995+00:00
2025-11-08 00:00:00+00:00,-0.0081,0.0361,-0.08,0.36,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-23T00:57:24.705995+00:00
2025-11-08 04:00:00+00:00,0.0351,-0.011,0.35,-0.11,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-23T00:57:24.705995+00:00
2025-11-08 08:00:00+00:00,-0.01,0.0323,-0.1,0.32,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-23T00:57:24.705995+00:00
2025-11-08 12:00:00+00:00,0.0334,0.002,0.33,0.02,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-23T00:57:24.705995+00:00
2025-11-08 16:00:00+00:00,0.002,0.0261,0.02,0.26,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-24T04:11:53.023065+00:00
2025-11-08 20:00:00+00:00,0.0281,0.0535,0.28,0.53,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-24T04:11:53.023065+00:00
2025-11-09 00:00:00+00:00,0.0515,0.0336,0.51,0.33,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-24T04:11:53.023065+00:00
2025-11-09 04:00:00+00:00,0.0347,0.0202,0.34,0.2,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-24T04:11:53.023065+00:00
2025-11-09 08:00:00+00:00,0.0192,0.0141,0.19,0.14,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-24T04:11:53.023065+00:00
2025-11-09 12:00:00+00:00,0.0141,0.0714,0.14,0.71,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-24T04:11:53.023065+00:00
2025-11-09 16:00:00+00:00,0.0704,0.0438,0.7,0.44,v4,symbol_interval,4h,BNB,basis,futures/basis/history,2026-04-24T04:11:53.023065+00:00
