ts,open,high,low,close,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-08-16 00:00:00+00:00,0.003213,0.003563,0.003121,0.003492,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-22T21:28:05.126252+00:00
2025-08-16 06:00:00+00:00,0.003492,0.00368,0.003313,0.003633,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-23T01:02:17.940297+00:00
2025-08-16 12:00:00+00:00,0.003633,0.003721,0.00353,0.003671,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-23T01:02:17.940297+00:00
2025-08-16 18:00:00+00:00,0.003671,0.003717,0.003546,0.003579,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-23T01:02:17.940297+00:00
2025-08-17 00:00:00+00:00,0.003579,0.005966,0.00336,0.005183,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-23T01:02:17.940297+00:00
2025-08-17 06:00:00+00:00,0.005183,0.005183,0.003412,0.003737,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-17 12:00:00+00:00,0.003737,0.004025,0.003546,0.00365,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-17 18:00:00+00:00,0.00365,0.006514,0.003365,0.004742,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-18 00:00:00+00:00,0.004742,0.005557,0.001651,0.001655,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-18 06:00:00+00:00,0.001655,0.003025,-0.000234,0.002721,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-18 12:00:00+00:00,0.002721,0.003776,0.001188,0.003397,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-18 18:00:00+00:00,0.003397,0.003655,0.003274,0.003456,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-19 00:00:00+00:00,0.003456,0.004849,0.003017,0.004405,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-19 06:00:00+00:00,0.004405,0.004405,0.001095,0.001568,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-19 12:00:00+00:00,0.001568,0.002474,0.000478,0.002382,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-19 18:00:00+00:00,0.002382,0.003782,0.002088,0.003304,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-20 00:00:00+00:00,0.003304,0.003837,0.001432,0.003599,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-20 06:00:00+00:00,0.003599,0.004475,0.003536,0.004255,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-20 12:00:00+00:00,0.004255,0.006514,0.003879,0.006506,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-20 18:00:00+00:00,0.006506,0.009121,0.006506,0.007445,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-21 00:00:00+00:00,0.007445,0.008211,0.005168,0.005219,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
2025-08-21 06:00:00+00:00,0.005219,0.008935,0.004352,0.008151,v4,symbol_interval,6h,BNB,fr_vol_weight,futures/funding-rate/vol-weight-history,2026-04-24T04:18:55.543036+00:00
