ts,open,high,low,close,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-08-16 06:00:00+00:00,120444700,120576910,119251260,119589830,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-23T01:01:28.962903+00:00
2025-08-16 12:00:00+00:00,119589830,121423370,119327570,120233870,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-23T01:01:28.962903+00:00
2025-08-16 18:00:00+00:00,120233870,121526120,120095390,121526120,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-23T01:01:28.962903+00:00
2025-08-17 00:00:00+00:00,121526120,121531710,120084660,120915000,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-23T01:01:28.962903+00:00
2025-08-17 06:00:00+00:00,120915000,122288290,120680470,121761090,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-17 12:00:00+00:00,121761090,121934180,119582970,119889780,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-17 18:00:00+00:00,119889780,119941470,118450850,118701550,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-18 00:00:00+00:00,118701550,120641790,118414450,120575130,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-18 06:00:00+00:00,120575130,122541460,119715230,122428180,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-18 12:00:00+00:00,122428180,123768370,122122820,123200890,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-18 18:00:00+00:00,123200890,124264590,123086410,123868740,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-19 00:00:00+00:00,123868740,124605530,121942000,121942000,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-19 06:00:00+00:00,121942000,121942000,120902890,121652410,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-19 12:00:00+00:00,121652410,122670590,121161590,121242540,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-19 18:00:00+00:00,121242540,122483730,121056570,121910680,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-20 00:00:00+00:00,121910680,122517050,119514860,120772770,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-20 06:00:00+00:00,120772770,121445750,120648620,121315400,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-20 12:00:00+00:00,121315400,122042190,120519090,120519090,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-20 18:00:00+00:00,120519090,122800500,120519090,122345880,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-21 00:00:00+00:00,122345880,122494310,120794330,120960050,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-21 06:00:00+00:00,120960050,121211800,120430200,120430200,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-21 12:00:00+00:00,120430200,120870870,120165970,120748870,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-21 18:00:00+00:00,120748870,120829960,120183250,120346000,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-22 00:00:00+00:00,120346000,122703930,120185860,122313330,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-22 06:00:00+00:00,122313330,122899490,121969190,122104610,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-22 12:00:00+00:00,122104610,122382700,120410420,121089700,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-22 18:00:00+00:00,121089700,121734170,120348300,121084180,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-23 00:00:00+00:00,121084180,122062530,120739100,120956530,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-23 06:00:00+00:00,120956530,121150590,119595650,119810840,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-23 12:00:00+00:00,119810840,122465530,119810840,122443370,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-23 18:00:00+00:00,122443370,122876930,122146030,122790490,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-24 00:00:00+00:00,122790490,124729560,122761810,124729560,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
2025-08-24 06:00:00+00:00,124729560,126554230,124729560,126498450,v4,symbol_interval,6h,DOGE,oi_coin_margin,futures/open-interest/aggregated-coin-margin-history,2026-04-24T04:17:52.327943+00:00
