ts,open,high,low,close,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-08-16 00:00:00+00:00,97577.64,98642.72,97556.98,98431.16,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-22T21:27:13.362722+00:00
2025-08-16 06:00:00+00:00,98431.16,98462.92,97999.65,98238.34,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-23T01:00:58.391336+00:00
2025-08-16 12:00:00+00:00,98238.34,98934.82,98195.62,98910.08,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-23T01:00:58.391336+00:00
2025-08-16 18:00:00+00:00,98910.08,99450.28,98694.06,99117.62,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-23T01:00:58.391336+00:00
2025-08-17 00:00:00+00:00,99117.62,99143.32,98386.08,98475.22,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-23T01:00:58.391336+00:00
2025-08-17 06:00:00+00:00,98475.22,98777.64,98464.4,98700.27,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-17 12:00:00+00:00,98700.27,99140.78,98086.86,98166.62,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-17 18:00:00+00:00,98166.62,98239.2,97718.36,98020.51,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-18 00:00:00+00:00,98020.51,98552.68,97128.71,98204.32,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-18 06:00:00+00:00,98204.32,98505.57,97412.77,97722.61,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-18 12:00:00+00:00,97722.61,98230.68,96499.72,96608.94,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-18 18:00:00+00:00,96608.94,96885.28,96100.05,96198.56,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-19 00:00:00+00:00,96198.56,96417.86,95200.48,95684.09,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-19 06:00:00+00:00,95684.09,96209.79,95564.81,95778.97,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-19 12:00:00+00:00,95778.97,97684.69,95634.68,97256.7,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-19 18:00:00+00:00,97256.7,97589.14,96588.33,96748.48,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-20 00:00:00+00:00,96748.48,96886.34,95713.55,96045.45,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-20 06:00:00+00:00,96045.45,96113.83,95603.1,95784.35,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-20 12:00:00+00:00,95784.35,96047.55,94669.66,95609.6,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-20 18:00:00+00:00,95609.6,96199.64,94854.91,94988.26,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-21 00:00:00+00:00,94988.26,95872.14,94739.26,95695.97,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-21 06:00:00+00:00,95695.97,97304.17,95490.48,97272.45,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-21 12:00:00+00:00,97272.45,98462.86,96578.02,98338.65,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-21 18:00:00+00:00,98338.65,99141.0,98248.64,98834.39,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-22 00:00:00+00:00,98834.39,98849.05,97178.31,97274.39,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-22 06:00:00+00:00,97274.39,97975.84,96991.83,97928.97,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
2025-08-22 12:00:00+00:00,97928.97,100172.59,96663.45,98958.61,v4,symbol_interval,6h,BTC,oi_stablecoin,futures/open-interest/aggregated-stablecoin-history,2026-04-24T04:16:51.238399+00:00
