ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-08-16 06:00:00+00:00,0.026,0.0264,6e-05,6e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-23T01:00:44.415489+00:00
2025-08-16 12:00:00+00:00,0.022,0.0568,5e-05,0.00013,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-23T01:00:44.415489+00:00
2025-08-16 18:00:00+00:00,0.0568,0.0519,0.00013,0.00012,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-23T01:00:44.415489+00:00
2025-08-17 00:00:00+00:00,0.0476,0.0428,0.00011,0.0001,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-23T01:00:44.415489+00:00
2025-08-17 06:00:00+00:00,0.0428,0.0555,0.0001,0.00013,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-17 12:00:00+00:00,0.0512,0.0382,0.00012,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-17 18:00:00+00:00,0.0424,0.0384,0.0001,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-18 00:00:00+00:00,0.0469,0.0445,0.00011,0.0001,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-18 06:00:00+00:00,0.0534,0.0587,0.00012,0.00013,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-18 12:00:00+00:00,0.0587,0.0448,0.00013,0.0001,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-18 18:00:00+00:00,0.0448,0.0404,0.0001,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-19 00:00:00+00:00,0.0404,0.0323,9e-05,7e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-19 06:00:00+00:00,0.0323,0.0545,7e-05,0.00012,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-19 12:00:00+00:00,0.0545,0.0468,0.00012,0.0001,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-19 18:00:00+00:00,0.0421,0.0478,9e-05,0.0001,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-20 00:00:00+00:00,0.0573,0.0563,0.00012,0.00012,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-20 06:00:00+00:00,0.0516,0.0421,0.00011,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-20 12:00:00+00:00,0.0421,0.0548,9e-05,0.00012,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-20 18:00:00+00:00,0.0639,0.0406,0.00014,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-21 00:00:00+00:00,0.0361,0.0312,8e-05,7e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-21 06:00:00+00:00,0.0357,0.0368,8e-05,8e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-21 12:00:00+00:00,0.0414,0.0416,9e-05,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-21 18:00:00+00:00,0.037,0.0373,8e-05,8e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-22 00:00:00+00:00,0.0373,0.0322,8e-05,7e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-22 06:00:00+00:00,0.0322,0.0566,7e-05,0.00012,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-22 12:00:00+00:00,0.0566,0.0168,0.00012,4e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-22 18:00:00+00:00,0.021,0.0166,5e-05,4e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-23 00:00:00+00:00,0.0125,0.0379,3e-05,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-23 06:00:00+00:00,0.0379,0.0127,9e-05,3e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-23 12:00:00+00:00,0.0085,0.0085,2e-05,2e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-23 18:00:00+00:00,0.0127,0.0254,3e-05,6e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-24 00:00:00+00:00,0.0212,0.034,5e-05,8e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-24 06:00:00+00:00,0.034,0.0349,8e-05,8e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-24 12:00:00+00:00,0.0392,0.0425,9e-05,0.0001,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-24 18:00:00+00:00,0.0425,0.0302,0.0001,7e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-25 00:00:00+00:00,0.0345,0.0574,8e-05,0.00013,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-25 06:00:00+00:00,0.053,0.0638,0.00012,0.00014,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-25 12:00:00+00:00,0.0683,0.0504,0.00015,0.00011,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-25 18:00:00+00:00,0.0504,0.0573,0.00011,0.00012,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-26 00:00:00+00:00,0.0573,0.0379,0.00012,8e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-26 06:00:00+00:00,0.0332,0.038,7e-05,8e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-26 12:00:00+00:00,0.038,0.0418,8e-05,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-26 18:00:00+00:00,0.0511,0.0275,0.00011,6e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-27 00:00:00+00:00,0.0321,0.0316,7e-05,7e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-27 06:00:00+00:00,0.0316,0.0545,7e-05,0.00012,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-27 12:00:00+00:00,0.0454,0.0405,0.0001,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-27 18:00:00+00:00,0.0405,0.0411,9e-05,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-28 00:00:00+00:00,0.032,0.0538,7e-05,0.00012,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-28 06:00:00+00:00,0.0493,0.0357,0.00011,8e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-28 12:00:00+00:00,0.0357,0.0361,8e-05,8e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-28 18:00:00+00:00,0.0407,0.0312,9e-05,7e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-29 00:00:00+00:00,0.0357,0.059,8e-05,0.00013,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-29 06:00:00+00:00,0.0635,0.0419,0.00014,9e-05,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-29 12:00:00+00:00,0.0373,0.0616,8e-05,0.00013,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
2025-08-29 18:00:00+00:00,0.0663,0.0514,0.00014,0.00011,v4,symbol_interval,6h,DOGE,basis,futures/basis/history,2026-04-24T04:16:28.857885+00:00
