ts,open,high,low,close,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-08-16 06:00:00+00:00,0.005943,0.009381,0.003642,0.008033,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-23T01:02:10.384000+00:00
2025-08-16 12:00:00+00:00,0.008033,0.008049,0.003346,0.007932,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-23T01:02:10.384000+00:00
2025-08-16 18:00:00+00:00,0.007932,0.009038,0.007896,0.008425,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-23T01:02:10.384000+00:00
2025-08-17 00:00:00+00:00,0.008425,0.010179,0.007148,0.009254,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-23T01:02:10.384000+00:00
2025-08-17 06:00:00+00:00,0.009254,0.009341,0.005541,0.005655,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-17 12:00:00+00:00,0.005655,0.010929,0.005391,0.010644,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-17 18:00:00+00:00,0.010644,0.01071,0.010064,0.010135,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-18 00:00:00+00:00,0.010135,0.010512,0.000732,0.000875,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-18 06:00:00+00:00,0.000875,0.004185,-0.004367,0.004185,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-18 12:00:00+00:00,0.004185,0.005276,-0.000443,0.00189,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-18 18:00:00+00:00,0.00189,0.003373,0.00107,0.002975,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-19 00:00:00+00:00,0.002975,0.007394,0.002812,0.005372,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-19 06:00:00+00:00,0.005372,0.009857,0.004935,0.00711,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-19 12:00:00+00:00,0.00711,0.007511,0.002947,0.005438,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-19 18:00:00+00:00,0.005438,0.005787,0.002965,0.002965,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-20 00:00:00+00:00,0.002965,0.006861,0.001077,0.001703,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-20 06:00:00+00:00,0.001703,0.00517,1.2e-05,0.004663,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-20 12:00:00+00:00,0.004663,0.009176,0.004663,0.008728,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-20 18:00:00+00:00,0.008728,0.009844,0.008368,0.009687,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-21 00:00:00+00:00,0.009687,0.00999,0.007432,0.009786,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-21 06:00:00+00:00,0.009786,0.010714,0.009601,0.009667,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-21 12:00:00+00:00,0.009667,0.009686,-0.001315,0.004604,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-21 18:00:00+00:00,0.004604,0.005471,0.003554,0.004402,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-22 00:00:00+00:00,0.004402,0.00809,0.003308,0.003558,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-22 06:00:00+00:00,0.003558,0.008615,0.001554,0.004099,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-22 12:00:00+00:00,0.004099,0.011269,-0.000286,0.01123,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-22 18:00:00+00:00,0.01123,0.011439,0.01067,0.010683,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-23 00:00:00+00:00,0.010683,0.010949,0.009106,0.009247,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-23 06:00:00+00:00,0.009247,0.010813,0.009089,0.010719,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-23 12:00:00+00:00,0.010719,0.011128,0.010596,0.011044,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-23 18:00:00+00:00,0.011044,0.011495,0.011044,0.011291,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-24 00:00:00+00:00,0.011291,0.011291,0.010481,0.01073,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-24 06:00:00+00:00,0.01073,0.011012,0.00972,0.011003,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-24 12:00:00+00:00,0.011003,0.011173,0.0107,0.010955,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-24 18:00:00+00:00,0.010955,0.010955,0.010026,0.010738,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-25 00:00:00+00:00,0.010738,0.0122,0.010348,0.010483,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-25 06:00:00+00:00,0.010483,0.010576,0.005808,0.005816,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-25 12:00:00+00:00,0.005816,0.006022,-0.002921,0.003903,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-25 18:00:00+00:00,0.003903,0.004768,-0.000105,0.001163,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-26 00:00:00+00:00,0.001163,0.004011,-0.001318,0.003839,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-26 06:00:00+00:00,0.003839,0.007845,0.001236,0.007845,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-26 12:00:00+00:00,0.007845,0.01086,0.007147,0.01086,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-26 18:00:00+00:00,0.01086,0.011441,0.008983,0.008988,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-27 00:00:00+00:00,0.008988,0.009637,0.006199,0.009597,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-27 06:00:00+00:00,0.009597,0.009597,0.00572,0.005876,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-27 12:00:00+00:00,0.005876,0.009757,0.00482,0.009757,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-27 18:00:00+00:00,0.009757,0.010317,0.009651,0.010167,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-28 00:00:00+00:00,0.010167,0.010453,0.009974,0.010012,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-28 06:00:00+00:00,0.010012,0.010322,0.005748,0.009537,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-28 12:00:00+00:00,0.009537,0.010332,0.008482,0.009904,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
2025-08-28 18:00:00+00:00,0.009904,0.010039,0.009156,0.009733,v4,symbol_interval,6h,SUI,fr_oi_weight,futures/funding-rate/oi-weight-history,2026-04-24T04:18:43.981327+00:00
