ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2023-07-29 00:00:00+00:00,0.0756,0.0076,0.01,0.001,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-23T01:07:03.027516+00:00
2023-07-30 00:00:00+00:00,0.0907,-0.0152,0.012,-0.002,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-07-31 00:00:00+00:00,-0.0076,0.1093,-0.001,0.014,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-01 00:00:00+00:00,0.0234,0.0621,0.003,0.008,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-02 00:00:00+00:00,0.0699,0.1117,0.009,0.014,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-03 00:00:00+00:00,0.0399,0.0322,0.005,0.004,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-04 00:00:00+00:00,0.1206,0.0887,0.015,0.011,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-05 00:00:00+00:00,0.0806,0.0804,0.01,0.01,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-06 00:00:00+00:00,0.0723,-0.0238,0.009,-0.003,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-07 00:00:00+00:00,0.0635,0.0401,0.008,0.005,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-08 00:00:00+00:00,-0.0321,-0.0315,-0.004,-0.004,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-09 00:00:00+00:00,0.0473,-0.0554,0.006,-0.007,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-10 00:00:00+00:00,0.0317,0.0,0.004,0.0,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-11 00:00:00+00:00,0.0881,-0.0161,0.011,-0.002,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-12 00:00:00+00:00,-0.008,0.0242,-0.001,0.003,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-13 00:00:00+00:00,0.1049,0.0326,0.013,0.004,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-14 00:00:00+00:00,0.0408,0.0404,0.005,0.005,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-15 00:00:00+00:00,0.0323,0.0677,0.004,0.008,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-16 00:00:00+00:00,0.0592,0.0352,0.007,0.004,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-17 00:00:00+00:00,0.1231,0.0095,0.014,0.001,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
2023-08-18 00:00:00+00:00,0.1136,0.1019,0.012,0.011,v4,symbol_interval,1d,AVAX,basis,futures/basis/history,2026-04-24T04:26:11.614820+00:00
