ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2023-07-29 00:00:00+00:00,0.0562,0.014,0.0004,0.0001,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-23T01:06:45.788571+00:00
2023-07-30 00:00:00+00:00,0.0281,0.0142,0.0002,0.0001,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-07-31 00:00:00+00:00,0.0426,0.043,0.0003,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-01 00:00:00+00:00,0.043,0.0425,0.0003,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-02 00:00:00+00:00,0.0425,0.0584,0.0003,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-03 00:00:00+00:00,0.0584,0.0453,0.0004,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-04 00:00:00+00:00,0.0302,0.0472,0.0002,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-05 00:00:00+00:00,0.0472,0.0477,0.0003,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-06 00:00:00+00:00,0.0318,0.016,0.0002,0.0001,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-07 00:00:00+00:00,0.016,0.0642,0.0001,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-08 00:00:00+00:00,0.0481,0.0468,0.0003,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-09 00:00:00+00:00,0.0312,0.0311,0.0002,0.0002,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-10 00:00:00+00:00,0.0466,0.0316,0.0003,0.0002,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-11 00:00:00+00:00,0.0158,0.0634,0.0001,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-12 00:00:00+00:00,0.0475,0.0319,0.0003,0.0002,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-13 00:00:00+00:00,0.0478,0.064,0.0003,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-14 00:00:00+00:00,0.064,0.0631,0.0004,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-15 00:00:00+00:00,0.0631,0.082,0.0004,0.0005,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-16 00:00:00+00:00,0.0656,0.034,0.0004,0.0002,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-17 00:00:00+00:00,0.051,0.1384,0.0003,0.0007,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-18 00:00:00+00:00,0.1384,0.0791,0.0007,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-19 00:00:00+00:00,0.0989,0.0192,0.0005,0.0001,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-20 00:00:00+00:00,0.0577,0.0186,0.0003,0.0001,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-21 00:00:00+00:00,0.0557,0.1145,0.0003,0.0006,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-22 00:00:00+00:00,0.0954,0.0768,0.0005,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-23 00:00:00+00:00,0.0768,0.0566,0.0004,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-24 00:00:00+00:00,0.0755,0.0579,0.0004,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-25 00:00:00+00:00,0.0579,0.0571,0.0003,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-26 00:00:00+00:00,0.0571,0.0765,0.0003,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-27 00:00:00+00:00,0.0765,0.0765,0.0004,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-28 00:00:00+00:00,0.0382,0.0957,0.0002,0.0005,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-29 00:00:00+00:00,0.0765,0.0556,0.0004,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-30 00:00:00+00:00,0.0742,0.0947,0.0004,0.0005,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-08-31 00:00:00+00:00,0.0758,0.0783,0.0004,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-01 00:00:00+00:00,0.0587,0.1005,0.0003,0.0005,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-02 00:00:00+00:00,0.1005,0.0602,0.0005,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-03 00:00:00+00:00,0.0802,0.0595,0.0004,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-04 00:00:00+00:00,0.0595,0.0787,0.0003,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-05 00:00:00+00:00,0.059,0.099,0.0003,0.0005,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-06 00:00:00+00:00,0.0792,0.0596,0.0004,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-07 00:00:00+00:00,0.0398,0.0793,0.0002,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-08 00:00:00+00:00,0.0793,0.0793,0.0004,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-09 00:00:00+00:00,0.0595,0.0596,0.0003,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-10 00:00:00+00:00,0.0795,0.0403,0.0004,0.0002,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-11 00:00:00+00:00,0.0201,0.0844,0.0001,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-12 00:00:00+00:00,0.1055,0.1042,0.0005,0.0005,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-13 00:00:00+00:00,0.0833,0.0621,0.0004,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-14 00:00:00+00:00,0.1036,0.0818,0.0005,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-15 00:00:00+00:00,0.0614,0.08,0.0003,0.0004,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-16 00:00:00+00:00,0.06,0.0601,0.0003,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-17 00:00:00+00:00,0.0601,0.061,0.0003,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-18 00:00:00+00:00,0.061,0.0597,0.0003,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-19 00:00:00+00:00,0.0597,0.1169,0.0003,0.0006,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
2023-09-20 00:00:00+00:00,0.0974,0.0576,0.0005,0.0003,v4,symbol_interval,1d,XRP,basis,futures/basis/history,2026-04-24T04:26:00.458727+00:00
